,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,away_Date,away_Current_win_pct,away_3_win_pct,away_1_win_pct,away_Home_win_pct,away_Away_win_pct,away_prev_win_pct,home_Date,home_Current_win_pct,home_3_win_pct,home_1_win_pct,home_Home_win_pct,home_Away_win_pct,home_prev_win_pct,home_r_Date,home_r_Team,home_r_Current,home_r_3,home_r_1,home_r_Home,home_r_Previous,away_r_Date,away_r_Team,away_r_Current,away_r_3,away_r_1,away_r_Home,away_r_Previous,home_opp_Date,home_opp_Team,home_opp_Current,home_opp_3,home_opp_1,home_opp_Home,home_opp_Previous,away_opp_Date,away_opp_Team,away_opp_Current,away_opp_3,away_opp_1,away_opp_Home,away_opp_Previous,home_median,away_median,home_mean,away_mean
12089,4760,2022-04-17,2022,Boston Red Sox,Minnesota Twins,8,1,1,0,R,2022-04-17,0.375,0.333,0.000,0.333,0.500,0.451,2022-04-17,0.500,0.667,1.000,0.500,0.500,0.567,2022-04-17,Boston Red Sox,4.25,5.67,4.00,4.00,5.14,2022-04-17,Minnesota Twins,3.50,2.67,0.00,3.33,4.5,2022-04-17,Boston Red Sox,4.25,5.00,0.00,4.00,4.66,2022-04-17,Minnesota Twins,4.00,5.00,4.00,4.00,5.15,-120.0,104.0,-118.8076923076923,96.11538461538461
12091,4762,2022-04-17,2022,New York Mets,Arizona Diamondbacks,5,0,1,0,R,2022-04-17,0.375,0.667,1.000,0.333,0.500,0.321,2022-04-17,0.667,0.667,0.000,0.500,0.714,0.475,2022-04-17,New York Mets,5.11,7.00,2.00,6.00,3.93,2022-04-17,Arizona Diamondbacks,2.63,3.00,3.00,2.50,4.19,2022-04-17,New York Mets,2.78,4.00,3.00,3.00,4.12,2022-04-17,Arizona Diamondbacks,4.50,4.67,2.00,4.00,5.51,-185.0,160.0,-186.53846153846155,162.07692307692307
12092,4763,2022-04-17,2022,Cleveland Guardians,San Francisco Giants,1,8,0,1,R,2022-04-17,0.750,1.000,1.000,0.667,1.000,0.653,2022-04-17,0.500,0.333,0.000,0.000,0.667,0.494,2022-04-17,Cleveland Guardians,6.00,3.33,2.00,1.50,4.43,2022-04-17,San Francisco Giants,4.38,3.33,4.00,4.50,4.87,2022-04-17,Cleveland Guardians,3.75,3.67,4.00,4.00,4.49,2022-04-17,San Francisco Giants,2.38,1.33,2.00,2.67,3.66,108.5,-125.0,108.1923076923077,-124.3076923076923
12093,4764,2022-04-17,2022,Miami Marlins,Philadelphia Phillies,11,3,1,0,R,2022-04-17,0.444,0.333,1.000,0.500,0.333,0.506,2022-04-17,0.375,0.667,0.000,0.667,0.200,0.414,2022-04-17,Miami Marlins,3.50,4.67,3.00,4.67,3.85,2022-04-17,Philadelphia Phillies,4.33,4.67,10.00,4.17,4.53,2022-04-17,Miami Marlins,4.25,4.67,10.00,4.67,4.33,2022-04-17,Philadelphia Phillies,4.44,4.67,3.00,4.33,4.6,129.0,-147.0,128.88888888888889,-146.55555555555554
12096,4767,2022-04-17,2022,Texas Rangers,Los Angeles Angels,3,8,0,1,R,2022-04-17,0.556,0.667,1.000,0.500,0.667,0.475,2022-04-17,0.250,0.333,0.000,0.200,0.333,0.37,2022-04-17,Texas Rangers,5.75,6.00,2.00,4.60,3.86,2022-04-17,Los Angeles Angels,4.56,7.00,7.00,3.33,4.46,2022-04-17,Texas Rangers,6.38,7.00,7.00,6.20,5.03,2022-04-17,Los Angeles Angels,4.78,6.00,2.00,4.17,4.96,105.0,-123.0,106.92592592592592,-122.48148148148148
12097,4768,2022-04-17,2022,Colorado Rockies,Chicago Cubs,4,6,0,1,R,2022-04-17,0.500,0.333,0.000,0.667,0.400,0.438,2022-04-17,0.750,0.667,1.000,0.667,1.000,0.46,2022-04-17,Colorado Rockies,5.25,5.67,9.00,5.33,4.59,2022-04-17,Chicago Cubs,4.75,5.33,6.00,6.00,4.35,2022-04-17,Colorado Rockies,4.00,5.33,6.00,4.50,4.94,2022-04-17,Chicago Cubs,4.13,5.67,9.00,3.00,5.18,-130.0,113.0,-127.81481481481481,112.22222222222223
12098,4769,2022-04-17,2022,Los Angeles Dodgers,Cincinnati Reds,9,1,1,0,R,2022-04-17,0.222,0.000,0.000,0.000,0.286,0.512,2022-04-17,0.750,1.000,1.000,1.000,0.600,0.644,2022-04-17,Los Angeles Dodgers,5.25,5.67,5.00,5.67,5.05,2022-04-17,Cincinnati Reds,3.67,2.00,2.00,4.00,4.85,2022-04-17,Los Angeles Dodgers,2.88,2.00,2.00,2.00,3.45,2022-04-17,Cincinnati Reds,5.44,5.67,5.00,8.50,4.69,-190.5,166.0,-192.5,165.8846153846154
12100,4771,2022-04-17,2022,San Diego Padres,Atlanta Braves,2,1,1,0,R,2022-04-17,0.500,0.667,1.000,0.429,0.667,0.559,2022-04-17,0.500,0.333,0.000,0.333,0.571,0.488,2022-04-17,San Diego Padres,4.30,5.33,2.00,5.33,4.5,2022-04-17,Atlanta Braves,4.50,3.67,5.00,4.86,4.83,2022-04-17,San Diego Padres,3.90,3.67,5.00,3.67,4.37,2022-04-17,Atlanta Braves,5.30,5.33,2.00,5.29,4.01,-131.0,112.0,-130.57692307692307,113.92307692307692
12101,4772,2022-04-17,2022,Kansas City Royals,Detroit Tigers,Unknown,Unknown,Unknown,Unknown,R,2022-04-17,0.444,0.667,0.000,0.333,0.667,0.475,2022-04-17,0.375,0.333,1.000,0.429,0.000,0.457,2022-04-17,Kansas City Royals,3.13,2.00,3.00,2.86,4.23,2022-04-17,Detroit Tigers,3.11,2.33,1.00,3.50,4.3,2022-04-17,Kansas City Royals,5.13,2.33,1.00,5.00,4.86,2022-04-17,Detroit Tigers,4.44,2.00,3.00,5.67,4.67,-125.0,107.5,-124.23076923076923,108.65384615384616
12102,4773,2022-04-18,2022,Boston Red Sox,Minnesota Twins,3,8,0,1,R,2022-04-18,0.333,0.333,0.000,0.333,0.333,0.451,2022-04-18,0.556,0.667,1.000,0.667,0.500,0.567,2022-04-18,Boston Red Sox,4.67,5.33,8.00,5.33,5.14,2022-04-18,Minnesota Twins,3.22,3.00,1.00,3.33,4.5,2022-04-18,Boston Red Sox,3.89,3.00,1.00,3.00,4.66,2022-04-18,Minnesota Twins,4.44,5.33,8.00,4.00,5.15,-143.0,125.0,-142.6153846153846,125.65384615384616
12103,4774,2022-04-18,2022,Chicago Cubs,Tampa Bay Rays,4,2,1,0,R,2022-04-18,0.500,0.333,1.000,0.571,0.333,0.608,2022-04-18,0.556,0.333,1.000,0.667,0.500,0.438,2022-04-18,Chicago Cubs,4.89,5.67,6.00,6.00,4.35,2022-04-18,Tampa Bay Rays,4.40,4.33,9.00,4.43,5.28,2022-04-18,Chicago Cubs,4.11,6.33,4.00,3.00,5.18,2022-04-18,Tampa Bay Rays,4.40,3.00,3.00,5.00,4.08,125.0,-145.0,127.14814814814815,-144.25925925925927
12104,4775,2022-04-18,2022,Milwaukee Brewers,Pittsburgh Pirates,6,1,1,0,R,2022-04-18,0.556,0.667,1.000,0.667,0.333,0.377,2022-04-18,0.500,0.333,1.000,0.500,0.500,0.578,2022-04-18,Milwaukee Brewers,3.10,2.67,6.00,3.25,4.48,2022-04-18,Pittsburgh Pirates,4.44,4.33,5.00,4.83,3.76,2022-04-18,Milwaukee Brewers,4.40,5.67,5.00,4.50,3.83,2022-04-18,Pittsburgh Pirates,4.56,4.67,3.00,3.67,5.14,-175.0,155.0,-176.92592592592592,155.11111111111111
12106,4777,2022-04-18,2022,Colorado Rockies,Philadelphia Phillies,4,1,1,0,R,2022-04-18,0.400,0.333,0.000,0.500,0.250,0.506,2022-04-18,0.667,0.667,0.000,0.571,1.000,0.46,2022-04-18,Colorado Rockies,5.11,6.33,4.00,5.14,4.59,2022-04-18,Philadelphia Phillies,4.20,4.67,3.00,4.17,4.53,2022-04-18,Colorado Rockies,4.22,5.67,6.00,4.71,4.94,2022-04-18,Philadelphia Phillies,5.10,7.00,11.00,4.33,4.6,143.0,-161.0,142.25925925925927,-161.40740740740742
12108,4779,2022-04-18,2022,San Diego Padres,Cincinnati Reds,4,1,1,0,R,2022-04-18,0.200,0.000,0.000,0.000,0.250,0.512,2022-04-18,0.546,0.333,1.000,0.500,0.571,0.488,2022-04-18,San Diego Padres,4.09,2.00,2.00,4.50,4.5,2022-04-18,Cincinnati Reds,3.40,1.33,1.00,4.00,4.85,2022-04-18,San Diego Padres,3.64,3.67,1.00,3.00,4.37,2022-04-18,Cincinnati Reds,5.80,5.67,9.00,8.50,4.69,-169.0,150.0,-170.66666666666666,149.1851851851852
12109,4780,2022-04-18,2022,Los Angeles Dodgers,Atlanta Braves,7,4,1,0,R,2022-04-18,0.455,0.667,0.000,0.429,0.500,0.559,2022-04-18,0.778,1.000,1.000,1.000,0.600,0.644,2022-04-18,Los Angeles Dodgers,5.67,5.67,9.00,6.50,5.05,2022-04-18,Atlanta Braves,4.18,3.67,1.00,4.86,4.83,2022-04-18,Los Angeles Dodgers,2.67,1.33,1.00,1.75,3.45,2022-04-18,Atlanta Braves,5.00,2.00,2.00,5.29,4.01,-194.0,168.0,-194.5,168.73076923076923
12111,4782,2022-04-18,2022,Washington Nationals,Arizona Diamondbacks,Unknown,Unknown,Unknown,Unknown,R,2022-04-18,0.333,0.333,0.000,0.333,0.333,0.321,2022-04-18,0.364,0.333,0.000,0.250,0.429,0.401,2022-04-18,Washington Nationals,4.00,4.67,3.00,2.00,4.47,2022-04-18,Arizona Diamondbacks,2.33,2.00,0.00,2.50,4.19,2022-04-18,Washington Nationals,5.45,4.33,5.00,4.75,5.06,2022-04-18,Arizona Diamondbacks,4.56,5.67,5.00,4.00,5.51,-141.0,124.0,-140.15384615384616,122.8076923076923
12112,4783,2022-04-18,2022,New York Mets,San Francisco Giants,Unknown,Unknown,Unknown,Unknown,R,2022-04-18,0.778,1.000,1.000,0.667,1.000,0.653,2022-04-18,0.700,0.667,1.000,0.667,0.714,0.475,2022-04-18,New York Mets,5.10,5.67,5.00,5.67,3.93,2022-04-18,San Francisco Giants,4.78,5.33,8.00,4.50,4.87,2022-04-18,New York Mets,2.50,2.00,0.00,2.00,4.12,2022-04-18,San Francisco Giants,2.22,1.33,1.00,2.67,3.66,-123.0,106.0,-122.66666666666667,107.44444444444444
12128,4786,2022-04-19,2022,New York Mets,San Francisco Giants,5,4,1,0,R,2022-04-19,0.778,1.000,1.000,0.667,1.000,0.653,2022-04-19,0.700,0.667,1.000,0.667,0.714,0.475,2022-04-19,New York Mets,5.10,5.67,5.00,5.67,3.93,2022-04-19,San Francisco Giants,4.78,5.33,8.00,4.50,4.87,2022-04-19,New York Mets,2.50,2.00,0.00,2.00,4.12,2022-04-19,San Francisco Giants,2.22,1.33,1.00,2.67,3.66,-127.0,110.0,-126.75,109.8
12136,4787,2022-04-19,2022,New York Mets,San Francisco Giants,3,1,1,0,R,2022-04-19,0.778,1.000,1.000,0.667,1.000,0.653,2022-04-19,0.700,0.667,1.000,0.667,0.714,0.475,2022-04-19,New York Mets,5.10,5.67,5.00,5.67,3.93,2022-04-19,San Francisco Giants,4.78,5.33,8.00,4.50,4.87,2022-04-19,New York Mets,2.50,2.00,0.00,2.00,4.12,2022-04-19,San Francisco Giants,2.22,1.33,1.00,2.67,3.66,-127.0,110.0,-126.75,109.8
12138,4789,2022-04-19,2022,Detroit Tigers,New York Yankees,2,4,0,1,R,2022-04-19,0.500,0.333,0.000,0.571,0.333,0.564,2022-04-19,0.444,0.667,0.000,0.333,0.667,0.475,2022-04-19,Detroit Tigers,3.11,2.33,1.00,3.50,4.3,2022-04-19,New York Yankees,3.00,2.00,0.00,3.43,4.37,2022-04-19,Detroit Tigers,4.44,2.00,3.00,5.67,4.67,2022-04-19,New York Yankees,2.90,3.00,5.00,2.86,4.14,181.5,-213.0,183.30769230769232,-214.42307692307693
12139,4790,2022-04-19,2022,Boston Red Sox,Toronto Blue Jays,2,1,1,0,R,2022-04-19,0.600,0.667,1.000,0.667,0.500,0.562,2022-04-19,0.500,0.667,0.000,0.500,0.500,0.567,2022-04-19,Boston Red Sox,4.50,5.00,3.00,4.75,5.14,2022-04-19,Toronto Blue Jays,4.20,4.33,4.00,5.50,5.22,2022-04-19,Boston Red Sox,4.30,3.00,8.00,4.25,4.66,2022-04-19,Toronto Blue Jays,4.50,3.67,3.00,5.67,4.09,-135.0,120.0,-135.46153846153845,118.65384615384616
12140,4791,2022-04-19,2022,Chicago Cubs,Tampa Bay Rays,5,6,0,1,R,2022-04-19,0.455,0.333,0.000,0.571,0.250,0.608,2022-04-19,0.600,0.667,1.000,0.750,0.500,0.438,2022-04-19,Chicago Cubs,4.80,5.33,4.00,5.50,4.35,2022-04-19,Tampa Bay Rays,4.18,4.33,2.00,4.43,5.28,2022-04-19,Chicago Cubs,3.90,5.00,2.00,2.75,5.18,2022-04-19,Tampa Bay Rays,4.36,3.33,4.00,5.00,4.08,-102.0,-115.0,-13.32,-105.8
12141,4792,2022-04-19,2022,Milwaukee Brewers,Pittsburgh Pirates,5,2,1,0,R,2022-04-19,0.500,0.667,0.000,0.667,0.250,0.377,2022-04-19,0.546,0.667,1.000,0.600,0.500,0.578,2022-04-19,Milwaukee Brewers,3.36,4.33,6.00,3.80,4.48,2022-04-19,Pittsburgh Pirates,4.10,4.00,1.00,4.83,3.76,2022-04-19,Milwaukee Brewers,4.09,2.67,1.00,3.80,3.83,2022-04-19,Pittsburgh Pirates,4.70,4.33,6.00,3.67,5.14,-250.0,215.0,-251.80769230769232,214.57692307692307
12142,4793,2022-04-19,2022,Houston Astros,Los Angeles Angels,2,7,0,1,R,2022-04-19,0.546,0.667,0.000,0.500,0.600,0.475,2022-04-19,0.600,0.667,1.000,1.000,0.556,0.584,2022-04-19,Houston Astros,3.90,4.67,8.00,8.00,5.34,2022-04-19,Los Angeles Angels,4.73,6.00,3.00,3.33,4.46,2022-04-19,Houston Astros,3.50,3.33,3.00,3.00,4.1,2022-04-19,Los Angeles Angels,4.91,4.33,8.00,4.17,4.96,-156.0,135.0,-154.04,135.6
12143,4794,2022-04-19,2022,Kansas City Royals,Minnesota Twins,4,3,1,0,R,2022-04-19,0.400,0.333,1.000,0.333,0.500,0.451,2022-04-19,0.375,0.333,1.000,0.429,0.000,0.457,2022-04-19,Kansas City Royals,3.13,2.00,3.00,2.86,4.23,2022-04-19,Minnesota Twins,3.70,3.00,8.00,3.33,4.5,2022-04-19,Kansas City Royals,5.13,2.33,1.00,5.00,4.86,2022-04-19,Minnesota Twins,4.30,5.00,3.00,4.00,5.15,-104.5,-115.0,-9.23076923076923,-105.65384615384616
12144,4795,2022-04-19,2022,Colorado Rockies,Philadelphia Phillies,6,5,1,0,R,2022-04-19,0.364,0.333,0.000,0.500,0.200,0.506,2022-04-19,0.700,0.667,1.000,0.625,1.000,0.46,2022-04-19,Colorado Rockies,5.00,5.67,4.00,5.00,4.59,2022-04-19,Philadelphia Phillies,3.91,4.67,1.00,4.17,4.53,2022-04-19,Colorado Rockies,3.90,4.33,1.00,4.25,4.94,2022-04-19,Philadelphia Phillies,5.00,6.00,4.00,4.33,4.6,110.0,-125.0,110.38461538461539,-125.23076923076923
12146,4797,2022-04-19,2022,San Diego Padres,Cincinnati Reds,6,2,1,0,R,2022-04-19,0.182,0.000,0.000,0.000,0.222,0.512,2022-04-19,0.583,0.667,1.000,0.600,0.571,0.488,2022-04-19,San Diego Padres,4.08,2.67,4.00,4.40,4.5,2022-04-19,Cincinnati Reds,3.18,1.33,1.00,4.00,4.85,2022-04-19,San Diego Padres,3.42,2.33,1.00,2.60,4.37,2022-04-19,Cincinnati Reds,5.64,6.00,4.00,8.50,4.69,-185.0,160.0,-184.96153846153845,160.84615384615384
12147,4798,2022-04-19,2022,Seattle Mariners,Texas Rangers,6,2,1,0,R,2022-04-19,0.222,0.000,0.000,0.167,0.333,0.37,2022-04-19,0.500,0.667,1.000,0.667,0.429,0.556,2022-04-19,Seattle Mariners,3.90,6.00,7.00,6.00,4.3,2022-04-19,Texas Rangers,5.44,3.67,3.00,4.33,3.86,2022-04-19,Seattle Mariners,3.50,2.33,2.00,2.33,4.62,2022-04-19,Texas Rangers,6.56,8.00,8.00,6.50,5.03,-149.0,130.0,-148.6153846153846,129.96153846153845
12148,4799,2022-04-19,2022,Los Angeles Dodgers,Atlanta Braves,1,3,0,1,R,2022-04-19,0.417,0.333,0.000,0.429,0.400,0.559,2022-04-19,0.800,1.000,1.000,1.000,0.600,0.644,2022-04-19,Los Angeles Dodgers,5.80,7.00,7.00,6.60,5.05,2022-04-19,Atlanta Braves,4.17,3.33,4.00,4.86,4.83,2022-04-19,Los Angeles Dodgers,2.80,2.33,4.00,2.20,3.45,2022-04-19,Atlanta Braves,5.17,3.67,7.00,5.29,4.01,-154.0,139.0,-156.12,137.24
12150,4801,2022-04-20,2022,Milwaukee Brewers,Pittsburgh Pirates,4,2,1,0,R,2022-04-20,0.455,0.333,0.000,0.667,0.200,0.377,2022-04-20,0.583,1.000,1.000,0.667,0.500,0.578,2022-04-20,Milwaukee Brewers,3.50,5.67,5.00,4.00,4.48,2022-04-20,Pittsburgh Pirates,3.91,2.67,2.00,4.83,3.76,2022-04-20,Milwaukee Brewers,3.92,2.67,2.00,3.50,3.83,2022-04-20,Pittsburgh Pirates,4.73,4.67,5.00,3.67,5.14,-238.0,195.0,-239.55555555555554,202.5185185185185
12159,4804,2022-04-20,2022,Colorado Rockies,Philadelphia Phillies,6,9,0,1,R,2022-04-20,0.333,0.000,0.000,0.500,0.167,0.506,2022-04-20,0.727,0.667,1.000,0.667,1.000,0.46,2022-04-20,Colorado Rockies,5.09,4.67,6.00,5.11,4.59,2022-04-20,Philadelphia Phillies,4.00,3.00,5.00,4.17,4.53,2022-04-20,Colorado Rockies,4.00,4.00,5.00,4.33,4.94,2022-04-20,Philadelphia Phillies,5.08,7.00,6.00,4.33,4.6,100.0,-115.0,38.73076923076923,-114.96153846153847
12160,4805,2022-04-20,2022,Los Angeles Dodgers,Atlanta Braves,5,1,1,0,R,2022-04-20,0.462,0.333,1.000,0.429,0.500,0.559,2022-04-20,0.727,0.667,0.000,0.833,0.600,0.644,2022-04-20,Los Angeles Dodgers,5.36,5.67,1.00,5.67,5.05,2022-04-20,Atlanta Braves,4.08,2.67,3.00,4.86,4.83,2022-04-20,Los Angeles Dodgers,2.82,2.67,3.00,2.33,3.45,2022-04-20,Atlanta Braves,4.85,3.33,1.00,5.29,4.01,-137.0,120.0,-136.96,120.24
12161,4806,2022-04-20,2022,San Diego Padres,Cincinnati Reds,6,0,1,0,R,2022-04-20,0.167,0.000,0.000,0.000,0.200,0.512,2022-04-20,0.615,1.000,1.000,0.667,0.571,0.488,2022-04-20,San Diego Padres,4.23,4.00,6.00,4.67,4.5,2022-04-20,Cincinnati Reds,3.08,1.33,2.00,4.00,4.85,2022-04-20,San Diego Padres,3.31,1.33,2.00,2.50,4.37,2022-04-20,Cincinnati Reds,5.67,6.33,6.00,8.50,4.69,-192.0,166.0,-191.74074074074073,167.55555555555554
12162,4807,2022-04-20,2022,Oakland Athletics,Baltimore Orioles,0,1,0,1,R,2022-04-20,0.273,0.333,0.000,0.500,0.000,0.321,2022-04-20,0.583,0.667,1.000,1.000,0.500,0.531,2022-04-20,Oakland Athletics,5.00,3.33,2.00,3.50,4.59,2022-04-20,Baltimore Orioles,2.09,2.33,1.00,2.83,4.07,2022-04-20,Oakland Athletics,3.75,2.00,1.00,1.00,4.24,2022-04-20,Baltimore Orioles,3.36,2.33,2.00,2.50,5.9,-135.0,117.0,-135.0,117.95652173913044
12163,4808,2022-04-20,2022,Chicago Cubs,Tampa Bay Rays,2,8,0,1,R,2022-04-20,0.500,0.667,1.000,0.571,0.400,0.608,2022-04-20,0.546,0.667,0.000,0.600,0.500,0.438,2022-04-20,Chicago Cubs,4.82,5.00,5.00,5.40,4.35,2022-04-20,Tampa Bay Rays,4.33,5.67,6.00,4.43,5.28,2022-04-20,Chicago Cubs,4.09,4.00,6.00,3.40,5.18,2022-04-20,Tampa Bay Rays,4.42,4.00,5.00,5.00,4.08,-102.0,-115.0,-13.6,-113.16
12164,4809,2022-04-20,2022,Houston Astros,Los Angeles Angels,0,6,0,1,R,2022-04-20,0.583,0.667,1.000,0.500,0.667,0.475,2022-04-20,0.546,0.333,0.000,0.500,0.556,0.584,2022-04-20,Houston Astros,3.73,4.00,2.00,5.00,5.34,2022-04-20,Los Angeles Angels,4.92,6.00,7.00,3.33,4.46,2022-04-20,Houston Astros,3.82,5.67,7.00,5.00,4.1,2022-04-20,Los Angeles Angels,4.67,4.33,2.00,4.17,4.96,115.0,-132.0,115.04,-132.16
12166,4811,2022-04-20,2022,Detroit Tigers,New York Yankees,3,5,0,1,R,2022-04-20,0.546,0.667,1.000,0.571,0.500,0.564,2022-04-20,0.400,0.333,0.000,0.286,0.667,0.475,2022-04-20,Detroit Tigers,3.00,1.67,2.00,3.29,4.3,2022-04-20,New York Yankees,3.09,3.00,4.00,3.43,4.37,2022-04-20,Detroit Tigers,4.40,2.67,4.00,5.43,4.67,2022-04-20,New York Yankees,2.82,3.00,2.00,2.86,4.14,145.0,-167.0,145.40740740740742,-166.1851851851852
12167,4812,2022-04-20,2022,Washington Nationals,Arizona Diamondbacks,2,11,0,1,R,2022-04-20,0.273,0.000,0.000,0.333,0.200,0.321,2022-04-20,0.462,0.667,1.000,0.500,0.429,0.401,2022-04-20,Washington Nationals,3.92,3.33,1.00,2.50,4.47,2022-04-20,Arizona Diamondbacks,2.00,0.33,0.00,2.50,4.19,2022-04-20,Washington Nationals,4.69,2.00,0.00,3.33,5.06,2022-04-20,Arizona Diamondbacks,4.36,4.00,1.00,4.00,5.51,-129.0,110.0,-128.34615384615384,111.42307692307692
12168,4813,2022-04-20,2022,New York Mets,San Francisco Giants,2,5,0,1,R,2022-04-20,0.636,0.333,0.000,0.667,0.600,0.653,2022-04-20,0.750,1.000,1.000,0.800,0.714,0.475,2022-04-20,New York Mets,4.92,4.33,3.00,5.00,3.93,2022-04-20,San Francisco Giants,4.36,4.33,1.00,4.50,4.87,2022-04-20,New York Mets,2.50,1.67,1.00,2.20,4.12,2022-04-20,San Francisco Giants,2.55,3.00,3.00,2.67,3.66,-102.0,-111.0,-51.0,-104.44444444444444
12169,4814,2022-04-20,2022,Boston Red Sox,Toronto Blue Jays,1,6,0,1,R,2022-04-20,0.546,0.333,0.000,0.667,0.400,0.562,2022-04-20,0.546,0.667,1.000,0.600,0.500,0.567,2022-04-20,Boston Red Sox,4.27,4.33,2.00,4.20,5.14,2022-04-20,Toronto Blue Jays,3.91,3.33,1.00,5.50,5.22,2022-04-20,Boston Red Sox,4.00,3.33,1.00,3.60,4.66,2022-04-20,Toronto Blue Jays,4.27,4.00,2.00,5.67,4.09,115.0,-132.0,116.44444444444444,-131.5185185185185
12170,4815,2022-04-20,2022,Kansas City Royals,Minnesota Twins,2,0,1,0,R,2022-04-20,0.364,0.333,0.000,0.333,0.400,0.451,2022-04-20,0.444,0.667,1.000,0.500,0.000,0.457,2022-04-20,Kansas City Royals,3.22,2.67,4.00,3.00,4.23,2022-04-20,Minnesota Twins,3.64,4.00,3.00,3.33,4.5,2022-04-20,Kansas City Royals,4.89,2.00,3.00,4.75,4.86,2022-04-20,Minnesota Twins,4.27,5.00,4.00,4.00,5.15,110.0,-125.0,110.29629629629629,-125.92592592592592
12171,4816,2022-04-20,2022,Seattle Mariners,Texas Rangers,4,2,1,0,R,2022-04-20,0.200,0.000,0.000,0.167,0.250,0.37,2022-04-20,0.546,0.667,1.000,0.750,0.429,0.556,2022-04-20,Seattle Mariners,4.09,4.33,6.00,6.00,4.3,2022-04-20,Texas Rangers,5.10,2.33,2.00,4.33,3.86,2022-04-20,Seattle Mariners,3.36,2.67,2.00,2.25,4.62,2022-04-20,Texas Rangers,6.50,7.00,6.00,6.50,5.03,-149.0,130.0,-149.55555555555554,131.62962962962962
12172,4817,2022-04-21,2022,New York Mets,San Francisco Giants,6,2,1,0,R,2022-04-21,0.667,0.333,1.000,0.667,0.667,0.653,2022-04-21,0.692,0.667,0.000,0.667,0.714,0.475,2022-04-21,New York Mets,4.69,3.33,2.00,4.50,3.93,2022-04-21,San Francisco Giants,4.42,3.33,5.00,4.50,4.87,2022-04-21,New York Mets,2.69,3.33,5.00,2.67,4.12,2022-04-21,San Francisco Giants,2.50,3.33,2.00,2.67,3.66,-135.0,118.0,-134.92592592592592,118.07407407407408
12174,4819,2022-04-21,2022,Detroit Tigers,New York Yankees,3,0,1,0,R,2022-04-21,0.583,0.667,1.000,0.571,0.600,0.564,2022-04-21,0.364,0.000,0.000,0.250,0.667,0.475,2022-04-21,Detroit Tigers,3.00,2.00,3.00,3.25,4.3,2022-04-21,New York Yankees,3.25,3.00,5.00,3.43,4.37,2022-04-21,Detroit Tigers,4.45,4.00,5.00,5.38,4.67,2022-04-21,New York Yankees,2.83,3.33,3.00,2.86,4.14,145.0,-167.0,146.92307692307693,-167.3846153846154
12175,4820,2022-04-21,2022,Boston Red Sox,Toronto Blue Jays,2,3,0,1,R,2022-04-21,0.583,0.667,1.000,0.667,0.500,0.562,2022-04-21,0.500,0.333,0.000,0.500,0.500,0.567,2022-04-21,Boston Red Sox,4.00,2.00,1.00,3.67,5.14,2022-04-21,Toronto Blue Jays,4.08,3.67,6.00,5.50,5.22,2022-04-21,Boston Red Sox,4.17,5.00,6.00,4.00,4.66,2022-04-21,Toronto Blue Jays,4.00,2.00,1.00,5.67,4.09,102.0,-118.0,95.44444444444444,-117.70370370370371
12176,4821,2022-04-21,2022,Kansas City Royals,Minnesota Twins,0,1,0,1,R,2022-04-21,0.333,0.333,0.000,0.333,0.333,0.451,2022-04-21,0.500,1.000,1.000,0.556,0.000,0.457,2022-04-21,Kansas City Royals,3.10,3.00,2.00,2.89,4.23,2022-04-21,Minnesota Twins,3.33,3.67,0.00,3.33,4.5,2022-04-21,Kansas City Royals,4.40,1.33,0.00,4.22,4.86,2022-04-21,Minnesota Twins,4.08,3.00,2.00,4.00,5.15,104.0,-120.0,104.07407407407408,-119.4074074074074
12177,4822,2022-04-21,2022,Oakland Athletics,Baltimore Orioles,6,4,1,0,R,2022-04-21,0.333,0.333,1.000,0.500,0.167,0.321,2022-04-21,0.539,0.667,0.000,0.667,0.500,0.531,2022-04-21,Oakland Athletics,4.62,2.33,0.00,2.33,4.59,2022-04-21,Baltimore Orioles,2.00,1.00,1.00,2.83,4.07,2022-04-21,Oakland Athletics,3.54,1.00,1.00,1.00,4.24,2022-04-21,Baltimore Orioles,3.08,2.33,0.00,2.50,5.9,-132.0,115.0,-131.4814814814815,115.11111111111111
12178,4823,2022-04-21,2022,Washington Nationals,Arizona Diamondbacks,3,4,0,1,R,2022-04-21,0.333,0.333,1.000,0.333,0.333,0.321,2022-04-21,0.429,0.667,0.000,0.429,0.429,0.401,2022-04-21,Washington Nationals,3.79,3.00,2.00,2.43,4.47,2022-04-21,Arizona Diamondbacks,2.75,4.00,11.00,2.50,4.19,2022-04-21,Washington Nationals,5.14,4.00,11.00,4.43,5.06,2022-04-21,Arizona Diamondbacks,4.17,3.00,2.00,4.00,5.51,-130.0,110.0,-128.23076923076923,112.03846153846153
12180,4825,2022-04-21,2022,Chicago Cubs,Pittsburgh Pirates,3,4,0,1,R,2022-04-21,0.417,0.000,0.000,0.667,0.167,0.377,2022-04-21,0.500,0.333,0.000,0.500,0.500,0.438,2022-04-21,Chicago Cubs,4.58,3.67,2.00,4.83,4.35,2022-04-21,Pittsburgh Pirates,3.75,1.67,2.00,4.83,3.76,2022-04-21,Chicago Cubs,4.42,5.33,8.00,4.17,5.18,2022-04-21,Pittsburgh Pirates,4.67,5.00,4.00,3.67,5.14,-143.0,125.0,-143.14814814814815,125.66666666666667
