,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
5647,Oakland Athletics,Texas Rangers,0,0.5291901,0.47080988
1318,Texas Rangers,Seattle Mariners,1,0.4132411,0.5867589
5656,San Diego Padres,Pittsburgh Pirates,1,0.34736472,0.6526353
2455,Chicago White Sox,St. Louis Cardinals,1,0.40360695,0.59639305
6608,Baltimore Orioles,Tampa Bay Rays,0,0.5291901,0.47080988
5894,Seattle Mariners,Boston Red Sox,0,0.4771729,0.5228271
4867,San Francisco Giants,Miami Marlins,1,0.41332114,0.58667886
1540,Philadelphia Phillies,New York Mets,0,0.5587276,0.4412724
768,Baltimore Orioles,New York Yankees,1,0.5264791,0.47352087
8886,Colorado Rockies,Arizona Diamondbacks,0,0.47043538,0.5295646
8532,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
8936,Chicago White Sox,Tampa Bay Rays,1,0.710894,0.28910604
6705,New York Yankees,Seattle Mariners,0,0.40360695,0.59639305
770,Oakland Athletics,San Diego Padres,0,0.46509236,0.53490764
2206,Chicago Cubs,Pittsburgh Pirates,1,0.45557523,0.5444248
2488,Houston Astros,Los Angeles Dodgers,1,0.5059191,0.49408087
7748,Oakland Athletics,Los Angeles Angels,1,0.66227543,0.33772454
5255,Colorado Rockies,Washington Nationals,1,0.4096601,0.5903399
2636,Atlanta Braves,Los Angeles Dodgers,1,0.5403239,0.4596761
1191,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
8734,Arizona Diamondbacks,San Diego Padres,0,0.55183196,0.448168
5142,Minnesota Twins,Detroit Tigers,1,0.40360695,0.59639305
7939,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
5882,Kansas City Royals,Baltimore Orioles,1,0.5689705,0.4310295
5633,Oakland Athletics,Texas Rangers,0,0.5587276,0.4412724
5985,Los Angeles Dodgers,Cleveland Guardians,1,0.24810123,0.75189877
8910,Chicago White Sox,Tampa Bay Rays,0,0.5403239,0.4596761
7583,Arizona Diamondbacks,San Francisco Giants,0,0.5587276,0.4412724
6103,Minnesota Twins,Colorado Rockies,1,0.40360695,0.59639305
6538,New York Mets,San Diego Padres,0,0.40360695,0.59639305
303,Oakland Athletics,Colorado Rockies,0,0.41332114,0.58667886
1172,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
3556,New York Mets,Washington Nationals,1,0.29698515,0.70301485
2574,Arizona Diamondbacks,New York Mets,0,0.4672352,0.5327648
8576,Detroit Tigers,Cleveland Guardians,1,0.5587276,0.4412724
8082,Cincinnati Reds,Pittsburgh Pirates,1,0.40360695,0.59639305
3095,San Francisco Giants,St. Louis Cardinals,0,0.4096601,0.5903399
1696,Houston Astros,Detroit Tigers,0,0.40360695,0.59639305
3159,Houston Astros,New York Yankees,0,0.46509236,0.53490764
5598,St. Louis Cardinals,Toronto Blue Jays,0,0.6074066,0.39259335
3522,San Diego Padres,Arizona Diamondbacks,1,0.2202766,0.7797234
7380,Philadelphia Phillies,Washington Nationals,1,0.26688445,0.73311555
8242,Philadelphia Phillies,Cincinnati Reds,1,0.40360695,0.59639305
6564,New York Mets,San Diego Padres,1,0.4771729,0.5228271
1185,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
8029,Texas Rangers,Philadelphia Phillies,1,0.4132411,0.5867589
495,Houston Astros,Seattle Mariners,1,0.44137216,0.55862784
1208,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
8812,Arizona Diamondbacks,Kansas City Royals,1,0.29365218,0.7063478
8921,Minnesota Twins,Kansas City Royals,1,0.40360695,0.59639305
3591,Baltimore Orioles,Detroit Tigers,0,0.4096601,0.5903399
2189,Kansas City Royals,Cleveland Indians,0,0.4096601,0.5903399
6734,Los Angeles Angels,Oakland Athletics,0,0.40360695,0.59639305
8140,Oakland Athletics,Cleveland Guardians,0,0.55183196,0.448168
5733,Milwaukee Brewers,San Diego Padres,1,0.46509236,0.53490764
8392,Pittsburgh Pirates,Houston Astros,0,0.55183196,0.448168
8650,Atlanta Braves,Houston Astros,0,0.47043538,0.5295646
3524,Houston Astros,Minnesota Twins,0,0.44137216,0.55862784
2212,Atlanta Braves,Philadelphia Phillies,0,0.40360695,0.59639305
7837,New York Yankees,Houston Astros,0,0.40360695,0.59639305
4003,Baltimore Orioles,Kansas City Royals,0,0.46509236,0.53490764
5371,Cincinnati Reds,Milwaukee Brewers,1,0.710894,0.28910604
6048,Houston Astros,New York Mets,1,0.41332114,0.58667886
8678,New York Yankees,Toronto Blue Jays,1,0.40360695,0.59639305
5925,Philadelphia Phillies,Miami Marlins,0,0.40360695,0.59639305
4601,Cincinnati Reds,Oakland Athletics,1,0.4392532,0.5607468
7685,San Diego Padres,Chicago White Sox,0,0.34057546,0.65942454
681,Arizona Diamondbacks,Colorado Rockies,0,0.40360695,0.59639305
5443,Minnesota Twins,Cleveland Guardians,1,0.4096601,0.5903399
8688,Pittsburgh Pirates,Cincinnati Reds,1,0.40360695,0.59639305
653,Milwaukee Brewers,Cincinnati Reds,1,0.5291901,0.47080988
6795,Baltimore Orioles,Pittsburgh Pirates,0,0.40360695,0.59639305
176,Kansas City Royals,Houston Astros,0,0.40360695,0.59639305
7082,Colorado Rockies,Texas Rangers,0,0.5587276,0.4412724
5969,Detroit Tigers,Texas Rangers,0,0.5059191,0.49408087
809,Arizona Diamondbacks,Los Angeles Dodgers,0,0.6500642,0.34993583
3089,Chicago Cubs,Philadelphia Phillies,0,0.41332114,0.58667886
457,Cleveland Indians,Chicago Cubs,0,0.40360695,0.59639305
7692,Washington Nationals,Philadelphia Phillies,1,0.6389564,0.36104357
7547,Kansas City Royals,Minnesota Twins,1,0.5403239,0.4596761
344,Kansas City Royals,Chicago White Sox,0,0.5587276,0.4412724
1736,Chicago White Sox,Cleveland Indians,0,0.45557523,0.5444248
91,Texas Rangers,Colorado Rockies,1,0.40360695,0.59639305
4498,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
5796,New York Yankees,Detroit Tigers,1,0.2202766,0.7797234
8786,Cincinnati Reds,Texas Rangers,1,0.6074066,0.39259335
4547,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
2742,Oakland Athletics,Kansas City Royals,1,0.36371094,0.63628906
540,Boston Red Sox,Philadelphia Phillies,0,0.5291901,0.47080988
5675,Los Angeles Angels,Toronto Blue Jays,0,0.4771729,0.5228271
1023,Chicago White Sox,Chicago Cubs,1,0.5587276,0.4412724
8156,Seattle Mariners,Los Angeles Angels,0,0.40360695,0.59639305
5163,Miami Marlins,Seattle Mariners,1,0.5291901,0.47080988
8127,Texas Rangers,Philadelphia Phillies,1,0.4771729,0.5228271
7947,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
7269,Arizona Diamondbacks,Milwaukee Brewers,0,0.40360695,0.59639305
1708,St. Louis Cardinals,Washington Nationals,0,0.4392532,0.5607468
106,Los Angeles Dodgers,San Francisco Giants,1,0.2202766,0.7797234
2616,Chicago White Sox,Detroit Tigers,1,0.40360695,0.59639305
5992,Toronto Blue Jays,New York Yankees,0,0.41332114,0.58667886
1487,Oakland Athletics,Houston Astros,0,0.5291901,0.47080988
1045,Minnesota Twins,Cincinnati Reds,0,0.41332114,0.58667886
6619,Colorado Rockies,Chicago White Sox,0,0.5291901,0.47080988
131,New York Mets,Atlanta Braves,1,0.40360695,0.59639305
2259,Cleveland Indians,Chicago Cubs,1,0.40360695,0.59639305
7131,Philadelphia Phillies,Pittsburgh Pirates,1,0.17751342,0.8224866
6224,Chicago Cubs,Boston Red Sox,1,0.5587276,0.4412724
4174,Los Angeles Angels,Houston Astros,0,0.41332114,0.58667886
5041,Kansas City Royals,Minnesota Twins,1,0.5587276,0.4412724
5999,Washington Nationals,Philadelphia Phillies,0,0.710894,0.28910604
7889,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
5268,Cleveland Guardians,Toronto Blue Jays,1,0.6074066,0.39259335
1993,Los Angeles Dodgers,San Diego Padres,0,0.4096601,0.5903399
8258,San Francisco Giants,Kansas City Royals,0,0.40360695,0.59639305
3104,Houston Astros,Oakland Athletics,1,0.4096601,0.5903399
6182,New York Mets,Houston Astros,0,0.5587276,0.4412724
2669,Chicago White Sox,Toronto Blue Jays,1,0.40360695,0.59639305
6751,Philadelphia Phillies,Washington Nationals,1,0.44137216,0.55862784
3944,Colorado Rockies,Atlanta Braves,1,0.5615189,0.4384811
3641,New York Mets,Los Angeles Dodgers,0,0.5291901,0.47080988
717,Milwaukee Brewers,Detroit Tigers,0,0.40360695,0.59639305
3386,Chicago Cubs,Cincinnati Reds,0,0.5587276,0.4412724
6177,New York Yankees,Oakland Athletics,1,0.40360695,0.59639305
6191,Philadelphia Phillies,Atlanta Braves,0,0.5774405,0.42255953
167,Oakland Athletics,Los Angeles Angels,1,0.40360695,0.59639305
6957,Los Angeles Angels,Seattle Mariners,0,0.58660364,0.4133964
374,Pittsburgh Pirates,Minnesota Twins,0,0.58660364,0.4133964
7957,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
6972,Milwaukee Brewers,Los Angeles Dodgers,1,0.58660364,0.4133964
7179,Cleveland Guardians,Baltimore Orioles,1,0.40360695,0.59639305
2823,Colorado Rockies,Milwaukee Brewers,1,0.5615189,0.4384811
860,St. Louis Cardinals,Cincinnati Reds,1,0.41332114,0.58667886
1738,Minnesota Twins,Boston Red Sox,0,0.4672352,0.5327648
7810,Los Angeles Dodgers,San Diego Padres,0,0.40360695,0.59639305
5628,Tampa Bay Rays,New York Yankees,0,0.4193371,0.5806629
2137,Pittsburgh Pirates,St. Louis Cardinals,0,0.68133914,0.31866083
2385,Oakland Athletics,Houston Astros,1,0.45557523,0.5444248
4919,New York Yankees,Toronto Blue Jays,1,0.41332114,0.58667886
3761,Oakland Athletics,Seattle Mariners,0,0.3620596,0.6379404
2627,Toronto Blue Jays,Houston Astros,1,0.5291901,0.47080988
5512,Los Angeles Angels,Oakland Athletics,0,0.40360695,0.59639305
4089,Kansas City Royals,Oakland Athletics,0,0.6403494,0.35965058
6589,New York Mets,New York Yankees,1,0.46509236,0.53490764
5557,Milwaukee Brewers,Washington Nationals,0,0.24810123,0.75189877
3917,Toronto Blue Jays,Oakland Athletics,1,0.40360695,0.59639305
7467,Cleveland Guardians,Minnesota Twins,1,0.40360695,0.59639305
5764,Baltimore Orioles,Cleveland Guardians,1,0.5587276,0.4412724
2529,Arizona Diamondbacks,St. Louis Cardinals,1,0.5587276,0.4412724
6688,Washington Nationals,St. Louis Cardinals,0,0.46509236,0.53490764
6869,Detroit Tigers,Cleveland Guardians,0,0.58660364,0.4133964
5413,Los Angeles Dodgers,Philadelphia Phillies,0,0.24378175,0.75621825
8162,New York Yankees,Philadelphia Phillies,0,0.40360695,0.59639305
6928,San Francisco Giants,Pittsburgh Pirates,1,0.24810123,0.75189877
100,Oakland Athletics,Los Angeles Angels,1,0.40360695,0.59639305
8467,Oakland Athletics,New York Mets,0,0.6643722,0.33562776
5090,Oakland Athletics,Texas Rangers,1,0.5587276,0.4412724
6157,Cleveland Guardians,Minnesota Twins,1,0.4132411,0.5867589
4566,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
3275,Toronto Blue Jays,Boston Red Sox,0,0.40360695,0.59639305
5786,Kansas City Royals,Houston Astros,0,0.6643722,0.33562776
1595,Seattle Mariners,Chicago White Sox,0,0.4392532,0.5607468
2400,Baltimore Orioles,Tampa Bay Rays,0,0.58660364,0.4133964
5088,Detroit Tigers,Colorado Rockies,1,0.41332114,0.58667886
6604,Milwaukee Brewers,Minnesota Twins,1,0.46509236,0.53490764
8180,Miami Marlins,Minnesota Twins,1,0.40360695,0.59639305
4694,Colorado Rockies,Los Angeles Angels,0,0.4230227,0.5769773
1254,Kansas City Royals,Chicago White Sox,1,0.4132411,0.5867589
4026,Houston Astros,Los Angeles Angels,0,0.21056777,0.7894322
1360,Seattle Mariners,Chicago Cubs,0,0.41332114,0.58667886
8129,Chicago White Sox,San Francisco Giants,0,0.40360695,0.59639305
3228,Colorado Rockies,Los Angeles Dodgers,1,0.6643722,0.33562776
1525,Philadelphia Phillies,New York Mets,1,0.5615189,0.4384811
6893,Washington Nationals,San Diego Padres,1,0.54479486,0.45520514
5857,New York Yankees,Chicago Cubs,1,0.24810123,0.75189877
2473,Chicago White Sox,St. Louis Cardinals,0,0.4096601,0.5903399
3345,Los Angeles Angels,Colorado Rockies,1,0.40360695,0.59639305
8087,San Diego Padres,Colorado Rockies,1,0.21056777,0.7894322
7019,Oakland Athletics,Seattle Mariners,1,0.58660364,0.4133964
1610,Los Angeles Dodgers,Washington Nationals,1,0.2202766,0.7797234
2670,St. Louis Cardinals,Cleveland Indians,0,0.58660364,0.4133964
6896,Kansas City Royals,Los Angeles Dodgers,0,0.6643722,0.33562776
2921,Toronto Blue Jays,Baltimore Orioles,0,0.24810123,0.75189877
8128,Milwaukee Brewers,New York Mets,1,0.43040103,0.569599
