,median,mean,range
4993,-8.75,-13.493243243243244,388.0
4994,-8.75,-12.89864864864865,370.0
4995,-8.75,-9.52027027027027,284.0
4996,-8.75,-10.33108108108108,310.0
4998,-7.25,-15.993243243243244,425.0
4999,-7.25,-9.047297297297296,266.0
5000,-7.25,-18.58783783783784,494.0
5001,-108.0,-65.06756756756756,243.0
5002,-109.0,-65.0945945945946,243.0
5003,-7.25,-9.722972972972974,296.0
5004,-109.5,-21.81081081081081,243.0
5005,-10.0,-8.364864864864865,255.0
5006,-10.0,-8.364864864864865,255.0
5007,-7.25,-12.20945945945946,365.0
5008,-7.25,-12.20945945945946,365.0
5009,-7.25,-10.371621621621621,307.0
5010,-7.25,-10.371621621621621,307.0
5011,-7.25,-10.074324324324325,301.0
5012,-7.25,-10.074324324324325,301.0
5013,-9.0,-8.391891891891891,245.0
5014,-9.0,-8.391891891891891,245.0
5015,-7.5,-8.27027027027027,248.0
5016,-7.5,-8.27027027027027,248.0
5017,-8.75,-9.25,268.0
5018,-8.75,-9.25,268.0
5019,-7.5,-9.135135135135135,253.0
5020,-108.0,-81.39189189189189,243.0
5021,-8.75,-18.844594594594593,478.0
5022,-10.0,-9.013513513513514,271.0
5023,-10.0,-9.013513513513514,271.0
5024,-109.5,-38.16216216216216,243.0
5025,-109.5,-38.16216216216216,243.0
5026,-8.75,-12.89864864864865,388.0
5027,-8.75,-12.89864864864865,388.0
5028,-8.75,-11.06081081081081,335.0
5029,-107.5,-65.0,245.0
5030,-8.75,-8.817567567567568,261.0
5031,-8.75,-9.763513513513514,297.0
5032,-9.0,-8.68918918918919,251.0
5033,-9.0,-8.68918918918919,251.0
5034,-8.75,-9.195945945945946,267.0
5035,-8.75,-9.195945945945946,267.0
5036,-8.5,-9.162162162162161,272.0
5037,-8.5,-9.162162162162161,272.0
5038,-8.5,-8.72972972972973,248.0
5039,-8.75,-9.574324324324325,278.0
5040,-8.75,-9.25,265.0
5041,-7.0,-8.445945945945946,243.0
5042,-7.0,-8.445945945945946,243.0
5043,-9.0,-8.905405405405405,253.0
5044,-8.75,-9.52027027027027,281.0
5045,-110.0,-16.5,243.0
5046,-10.0,-9.094594594594595,260.0
5047,-8.75,-11.16891891891892,325.0
5048,-9.0,-8.554054054054054,247.0
5049,-8.75,-9.52027027027027,284.0
5050,-9.0,-8.743243243243244,248.0
5051,-9.0,-8.743243243243244,248.0
5052,-9.0,-8.635135135135135,252.0
5053,-7.5,-8.81081081081081,247.0
5054,-8.75,-9.43918918918919,270.0
5056,-8.75,-9.195945945945946,284.0
5057,-8.75,-11.358108108108109,334.0
5058,-8.75,-11.358108108108109,334.0
5059,-108.0,-97.58108108108108,243.0
5060,-108.0,-97.58108108108108,243.0
5061,-8.75,-12.60135135135135,365.0
5062,-8.75,-11.033783783783784,340.0
5063,-9.0,-9.067567567567568,255.0
5064,-8.75,-8.97972972972973,267.0
5065,-10.0,-13.14864864864865,379.0
5066,-8.5,-10.405405405405405,325.0
5067,-8.5,-11.621621621621621,365.0
5068,-8.5,-8.72972972972973,259.0
5069,-8.5,-8.72972972972973,259.0
5070,-8.5,-8.837837837837839,251.0
5071,-8.5,-8.837837837837839,251.0
5072,-8.75,-9.871621621621621,291.0
5073,-9.0,-8.986486486486486,248.0
5074,-9.0,-8.986486486486486,248.0
5075,-109.0,-86.66216216216216,243.0
5076,-9.5,-8.378378378378379,243.0
5077,-9.5,-8.378378378378379,243.0
5078,-108.5,-43.78378378378378,243.0
5079,-108.5,-43.78378378378378,243.0
5080,-8.75,-10.70945945945946,312.0
5081,-8.75,-19.81756756756757,516.0
5082,-8.75,-19.81756756756757,516.0
5083,-8.75,-10.222972972972974,304.0
5084,-8.75,-10.222972972972974,304.0
5085,-8.75,-11.52027027027027,331.0
5086,-8.75,-11.52027027027027,331.0
5087,-8.5,-8.891891891891891,274.0
5088,-8.5,-8.891891891891891,274.0
5089,-6.0,-8.31081081081081,245.0
5090,-10.0,-8.445945945945946,243.0
5091,-8.75,-13.574324324324325,372.0
5092,-8.75,-13.574324324324325,372.0
5093,-8.75,-10.79054054054054,327.0
5094,-8.75,-10.25,317.0
5095,-8.75,-15.304054054054054,415.0
5096,-8.75,-11.60135135135135,344.0
5097,-8.75,-10.141891891891891,308.0
5098,-8.75,-10.655405405405405,327.0
5099,-8.75,-10.655405405405405,327.0
5100,-8.75,-9.682432432432432,284.0
5101,-8.75,-9.682432432432432,284.0
5102,-8.75,-12.574324324324325,365.0
5103,-8.75,-12.574324324324325,365.0
5104,-8.75,-9.006756756756756,263.0
5105,-9.0,-8.716216216216216,251.0
5106,-10.0,-8.716216216216216,254.0
5107,-8.5,-10.891891891891891,440.0
5108,-8.75,-13.52027027027027,388.0
5109,-8.75,-9.628378378378379,286.0
5110,-8.75,-9.43918918918919,266.0
5111,-9.0,-8.121621621621621,243.0
5112,-10.0,-8.743243243243244,255.0
5113,-8.75,-13.574324324324325,392.0
5114,-9.0,-11.635135135135135,380.0
5115,-8.75,-13.925675675675675,391.0
5116,-8.75,-13.925675675675675,391.0
5117,-8.75,-21.41216216216216,521.0
5118,-8.75,-12.087837837837839,349.0
5119,-8.75,-11.087837837837839,325.0
5120,-8.75,-11.871621621621621,334.0
5121,-10.0,-9.094594594594595,266.0
5122,-8.75,-22.70945945945946,548.0
5123,-8.75,-13.547297297297296,368.0
5124,-8.75,-9.547297297297296,291.0
5125,-8.75,-9.385135135135135,276.0
5126,-8.75,-11.006756756756756,332.0
5127,-109.5,-54.62162162162162,243.0
5128,-8.75,-10.466216216216216,307.0
5129,-109.5,-38.2972972972973,243.0
5130,-110.0,-65.12162162162163,245.0
5131,-8.75,-14.97972972972973,406.0
5132,-9.0,-8.743243243243244,245.0
5133,-8.75,-12.43918918918919,371.0
5134,-8.75,-13.304054054054054,381.0
5135,-8.75,-13.304054054054054,381.0
5136,-8.75,-11.736486486486486,346.0
5137,-10.0,-8.716216216216216,250.0
5138,-10.0,-8.716216216216216,250.0
5139,-8.75,-14.33108108108108,406.0
5140,-8.75,-14.33108108108108,406.0
5141,-8.75,-11.89864864864865,351.0
5142,-8.75,-11.89864864864865,359.0
5143,-8.75,-9.574324324324325,279.0
5144,-8.75,-16.5472972972973,433.0
5145,-8.75,-9.574324324324325,297.0
5146,-8.75,-20.763513513513512,508.0
5147,-10.0,-8.905405405405405,268.0
5148,-8.75,-12.114864864864865,342.0
5149,-8.75,-11.06081081081081,330.0
5150,-109.5,-81.27027027027027,243.0
5151,-8.75,-10.16891891891892,301.0
5152,-8.75,-11.25,334.0
5153,-8.75,-16.466216216216218,433.0
5154,-8.75,-12.952702702702704,365.0
5155,-8.75,-9.682432432432432,276.0
5156,-8.75,-9.952702702702704,304.0
5157,-8.75,-9.952702702702704,304.0
5158,-8.75,-10.655405405405405,330.0
5159,-8.75,-10.655405405405405,330.0
5160,-8.75,-10.114864864864865,297.0
5161,-8.75,-14.006756756756756,406.0
5162,-8.75,-9.16891891891892,268.0
5163,-108.0,-21.986486486486488,243.0
5164,-8.75,-14.844594594594595,401.0
5165,-8.75,-14.844594594594595,401.0
5166,-8.75,-13.006756756756756,370.0
5167,-8.75,-13.006756756756756,370.0
5168,-110.0,-16.58108108108108,243.0
5169,-10.0,-9.256756756756756,274.0
5170,-10.0,-9.256756756756756,274.0
5171,-8.75,-19.763513513513512,488.0
5172,-8.75,-17.385135135135137,434.0
5173,-8.75,-17.385135135135137,434.0
5174,-8.75,-12.33108108108108,354.0
5175,-7.5,-8.486486486486486,243.0
5176,-10.0,-8.527027027027026,248.0
5177,-10.0,-9.283783783783784,266.0
5178,-110.0,-21.93243243243243,243.0
5179,-9.0,-9.013513513513514,275.0
5180,-9.0,-9.013513513513514,275.0
5181,-8.75,-9.52027027027027,284.0
5182,-8.75,-9.52027027027027,284.0
5183,-8.75,-9.195945945945946,271.0
5184,-109.0,-97.39189189189189,243.0
5185,-8.75,-11.655405405405405,334.0
5186,-7.5,-8.81081081081081,250.0
5187,-109.5,-86.86486486486487,243.0
5188,-109.5,-86.86486486486487,243.0
5189,-107.0,-97.36486486486487,243.0
5190,-8.75,-10.682432432432432,325.0
5191,-8.75,-10.682432432432432,325.0
5192,-8.75,-16.06081081081081,420.0
5193,-8.75,-16.06081081081081,420.0
5194,-8.75,-10.736486486486486,327.0
5195,-8.75,-10.736486486486486,327.0
5196,-8.75,-11.087837837837839,324.0
5197,-8.75,-11.087837837837839,324.0
5198,-8.75,-20.52027027027027,490.0
5199,-8.75,-20.52027027027027,490.0
5200,-8.75,-32.9527027027027,710.0
5201,-8.75,-32.9527027027027,710.0
5202,-10.0,-8.905405405405405,274.0
5203,-8.5,-10.486486486486486,334.0
5204,-8.5,-9.64864864864865,301.0
5205,-8.5,-9.64864864864865,301.0
5206,-8.5,-10.756756756756756,342.0
5207,-8.75,-10.16891891891892,301.0
5208,-8.75,-13.43918918918919,377.0
5209,-8.75,-10.087837837837839,300.0
5210,-109.5,-16.89189189189189,247.0
5211,-8.75,-13.682432432432432,384.0
5212,-8.75,-12.97972972972973,377.0
5213,-8.75,-10.033783783783784,301.0
5214,-8.75,-10.033783783783784,301.0
5215,-8.75,-12.655405405405405,360.0
5216,-9.5,-8.54054054054054,243.0
5217,-8.75,-12.70945945945946,365.0
5218,-109.5,-48.91891891891892,243.0
5219,-8.75,-14.43918918918919,399.0
5220,-8.5,-9.432432432432432,309.0
5221,-8.75,-21.33108108108108,503.0
5222,-8.75,-21.33108108108108,503.0
5223,-9.0,-8.743243243243244,251.0
5224,-9.0,-8.364864864864865,243.0
5225,-8.75,-10.871621621621621,327.0
5226,-8.75,-10.817567567567568,329.0
5227,-7.5,-8.486486486486486,243.0
5228,-8.75,-10.33108108108108,302.0
5229,-8.75,-10.16891891891892,307.0
5230,-105.0,-43.445945945945944,245.0
5231,-8.5,-10.27027027027027,329.0
5232,-8.5,-16.405405405405407,503.0
5233,-107.0,-59.71621621621622,245.0
5234,-107.0,-59.71621621621622,245.0
5235,-8.5,-8.54054054054054,296.0
5237,-8.75,-10.358108108108109,325.0
5238,-10.0,-9.202702702702704,278.0
5240,-10.0,-8.68918918918919,245.0
5241,-8.75,-9.385135135135135,281.0
5242,-8.75,-9.89864864864865,286.0
5243,-8.75,-9.89864864864865,286.0
5244,-106.5,-81.24324324324324,243.0
5245,-106.5,-81.24324324324324,243.0
5246,-8.75,-10.277027027027026,307.0
5247,-8.75,-9.222972972972974,274.0
5248,-8.75,-9.25,274.0
5249,-9.0,-8.445945945945946,245.0
5250,-9.0,-8.445945945945946,245.0
5251,-8.75,-12.141891891891891,348.0
5252,-8.75,-9.385135135135135,267.0
5253,-8.75,-20.5472972972973,534.0
5254,-8.75,-9.06081081081081,286.0
5255,-8.75,-9.06081081081081,286.0
5256,-109.0,-48.66216216216216,245.0
5257,-8.5,-9.621621621621621,307.0
5258,-8.5,-9.621621621621621,307.0
5259,-8.5,-9.621621621621621,325.0
5260,-8.5,-9.621621621621621,325.0
5261,-8.75,-9.493243243243244,293.0
5262,-8.75,-9.385135135135135,276.0
5263,-8.75,-9.385135135135135,276.0
5264,-8.75,-12.89864864864865,375.0
5265,-8.75,-12.89864864864865,375.0
5266,-10.0,-9.41891891891892,273.0
5267,-8.75,-9.466216216216216,286.0
5268,-8.75,-9.52027027027027,296.0
5269,-7.25,-10.10135135135135,327.0
5270,-8.75,-8.97972972972973,268.0
5271,-108.0,-27.5,243.0
5272,-8.75,-10.97972972972973,329.0
5273,-8.75,-9.925675675675675,299.0
5274,-8.75,-19.033783783783782,473.0
5275,-8.75,-9.574324324324325,291.0
5276,-8.75,-9.25,270.0
5277,-8.75,-9.25,270.0
5278,-9.0,-8.68918918918919,247.0
5279,-8.75,-9.60135135135135,288.0
5284,-8.75,-11.871621621621621,344.0
5286,-8.75,-13.70945945945946,401.0
5287,-8.75,-13.70945945945946,401.0
5288,-108.0,-48.66216216216216,245.0
5289,-108.0,-48.66216216216216,245.0
5290,-8.75,-11.817567567567568,356.0
5291,-8.75,-11.817567567567568,356.0
5292,-8.0,-8.22972972972973,245.0
5293,-7.25,-15.966216216216216,456.0
5294,-7.25,-15.966216216216216,456.0
5295,-8.75,-12.89864864864865,384.0
5296,-8.75,-12.89864864864865,384.0
5297,-8.75,-10.006756756756756,319.0
5298,-8.75,-10.006756756756756,319.0
5299,-108.0,-76.01351351351352,243.0
5300,-110.0,-92.12162162162163,243.0
5301,-110.0,-92.12162162162163,243.0
5302,-6.0,-8.635135135135135,250.0
5303,-6.0,-8.635135135135135,250.0
5304,-8.5,-8.54054054054054,264.0
5305,-8.5,-8.54054054054054,264.0
5306,-10.0,-8.527027027027026,252.0
5307,-10.0,-8.527027027027026,252.0
5309,-7.5,-8.162162162162161,243.0
5310,-7.5,-8.162162162162161,243.0
5311,-8.5,-11.108108108108109,406.0
5312,-8.5,-11.108108108108109,406.0
5314,-8.5,-8.81081081081081,261.0
5315,-8.5,-8.81081081081081,261.0
5317,-9.0,-10.094594594594595,384.0
5318,-9.0,-10.094594594594595,384.0
5319,-107.5,-21.675675675675677,245.0
5320,-8.5,-10.216216216216216,325.0
5321,-7.5,-8.18918918918919,243.0
5322,-8.5,-14.054054054054054,439.0
5323,-8.5,-14.054054054054054,439.0
5324,-110.0,-54.04054054054054,245.0
5325,-110.0,-54.04054054054054,245.0
5326,-8.75,-12.222972972972974,362.0
5327,-8.75,-11.493243243243244,375.0
5328,-8.75,-11.493243243243244,375.0
5329,-8.75,-9.682432432432432,296.0
5330,-8.75,-9.682432432432432,296.0
5331,-8.75,-10.70945945945946,329.0
5332,-8.75,-10.70945945945946,329.0
5333,-8.5,-10.972972972972974,383.0
5334,-8.5,-10.972972972972974,383.0
5335,-8.75,-13.33108108108108,381.0
5336,-110.0,-16.5,245.0
5337,-110.0,-16.5,245.0
5338,-8.75,-9.79054054054054,294.0
5339,-9.0,-8.824324324324325,255.0
5340,-8.5,-8.621621621621621,248.0
5341,-8.5,-9.162162162162161,301.0
5342,-8.75,-12.412162162162161,370.0
5343,-110.0,-16.7972972972973,248.0
5344,-8.75,-11.925675675675675,345.0
5345,-8.0,-8.472972972972974,247.0
5346,-7.5,-8.35135135135135,243.0
5347,-8.75,-20.493243243243242,503.0
5348,-8.75,-8.952702702702704,263.0
5349,-8.75,-16.25,417.0
5350,-8.75,-18.87162162162162,478.0
5351,-105.5,-86.5945945945946,245.0
5352,-8.75,-10.277027027027026,325.0
5353,-8.75,-17.68243243243243,449.0
5354,-8.75,-14.574324324324325,402.0
5355,-8.75,-9.033783783783784,264.0
5356,-8.75,-9.087837837837839,271.0
5357,-8.75,-8.97972972972973,265.0
5358,-8.75,-13.195945945945946,367.0
5360,-109.0,-59.74324324324324,243.0
5361,-109.0,-59.74324324324324,243.0
5362,-8.0,-8.337837837837839,243.0
5363,-8.0,-8.337837837837839,243.0
5364,-8.75,-9.087837837837839,274.0
5365,-8.75,-9.087837837837839,274.0
5366,-8.75,-13.925675675675675,404.0
5367,-8.75,-13.925675675675675,404.0
5368,-9.0,-9.68918918918919,301.0
5369,-9.0,-9.68918918918919,301.0
5370,-8.75,-12.114864864864865,359.0
5371,-8.75,-13.97972972972973,407.0
5372,-109.0,-59.63513513513514,243.0
5373,-109.0,-59.63513513513514,243.0
5374,-8.75,-9.60135135135135,282.0
5375,-8.75,-9.114864864864865,272.0
5377,-8.75,-15.574324324324325,423.0
5378,-8.75,-15.574324324324325,423.0
5379,-110.0,-16.824324324324323,243.0
5380,-110.0,-16.824324324324323,243.0
5381,-109.0,-16.5,243.0
5382,-8.5,-8.837837837837839,248.0
5383,-8.75,-17.114864864864863,428.0
5384,-7.5,-8.297297297297296,243.0
5385,-8.5,-9.64864864864865,307.0
5386,-8.5,-9.64864864864865,307.0
5387,-10.0,-9.364864864864865,279.0
5388,-10.0,-9.608108108108109,289.0
5389,-10.0,-9.95945945945946,306.0
5390,-10.0,-9.445945945945946,279.0
5391,-107.0,-75.79729729729729,243.0
5392,-10.0,-8.824324324324325,255.0
5393,-10.0,-8.824324324324325,255.0
5394,-10.0,-8.5,255.0
5395,-107.5,-43.513513513513516,243.0
5396,-8.75,-9.493243243243244,275.0
5397,-8.75,-9.89864864864865,296.0
5398,-9.0,-8.337837837837839,250.0
5399,-8.75,-17.655405405405407,430.0
5400,-8.75,-10.195945945945946,304.0
5401,-8.75,-10.358108108108109,320.0
5402,-8.75,-10.358108108108109,320.0
5403,-8.75,-11.60135135135135,349.0
5404,-8.75,-11.60135135135135,349.0
5405,-7.5,-8.513513513513514,247.0
5406,-7.5,-8.513513513513514,247.0
5407,-8.75,-9.844594594594595,284.0
5408,-8.75,-9.844594594594595,284.0
5409,-105.5,-37.891891891891895,243.0
5410,-105.5,-37.891891891891895,243.0
5411,-8.75,-9.087837837837839,275.0
5412,-9.0,-8.364864864864865,248.0
5413,-8.75,-17.25,433.0
5414,-8.75,-10.16891891891892,304.0
5415,-108.0,-81.33783783783784,243.0
5416,-108.0,-81.33783783783784,243.0
5417,-10.0,-8.68918918918919,254.0
5418,-7.5,-8.567567567567568,243.0
5419,-7.5,-8.567567567567568,243.0
5420,-8.75,-9.114864864864865,264.0
5421,-110.0,-16.364864864864863,243.0
5422,-109.0,-43.28378378378378,243.0
5423,-8.75,-10.97972972972973,337.0
5424,-8.75,-10.358108108108109,309.0
5425,-8.75,-10.358108108108109,309.0
5426,-8.75,-10.763513513513514,329.0
5427,-8.75,-10.304054054054054,307.0
5428,-8.75,-10.304054054054054,307.0
5429,-8.75,-10.52027027027027,316.0
5430,-8.75,-10.52027027027027,316.0
5431,-107.5,-48.78378378378378,243.0
5432,-107.5,-48.78378378378378,243.0
5433,-8.75,-12.114864864864865,350.0
5434,-8.75,-12.114864864864865,350.0
5435,-7.5,-8.35135135135135,250.0
5436,-105.5,-91.91891891891892,243.0
5437,-8.75,-9.06081081081081,266.0
5438,-8.75,-14.79054054054054,402.0
5439,-8.75,-9.97972972972973,309.0
5440,-8.75,-9.06081081081081,268.0
5441,-8.75,-9.385135135135135,274.0
5442,-7.5,-8.27027027027027,243.0
5443,-8.75,-9.466216216216216,280.0
5444,-8.75,-9.52027027027027,271.0
5445,-8.75,-9.52027027027027,271.0
5446,-8.75,-9.52027027027027,288.0
5447,-10.0,-9.067567567567568,252.0
5448,-10.0,-9.067567567567568,252.0
5449,-9.0,-8.743243243243244,250.0
5450,-9.0,-8.608108108108109,245.0
5451,-9.0,-8.608108108108109,245.0
5452,-8.75,-14.06081081081081,393.0
5453,-8.75,-14.655405405405405,407.0
5454,-8.75,-10.52027027027027,304.0
5455,-107.5,-16.45945945945946,243.0
5456,-9.0,-8.986486486486486,256.0
5457,-8.75,-9.358108108108109,276.0
5458,-8.75,-9.655405405405405,296.0
5459,-7.0,-8.85135135135135,257.0
5460,-8.75,-18.35810810810811,459.0
5461,-8.75,-18.35810810810811,459.0
5462,-8.75,-16.41216216216216,415.0
5464,-8.5,-8.567567567567568,293.0
5465,-8.75,-10.087837837837839,314.0
5466,-8.75,-21.87162162162162,523.0
5467,-8.75,-17.81756756756757,434.0
5468,-8.75,-8.925675675675675,259.0
5469,-108.5,-92.05405405405405,243.0
5470,-8.75,-9.033783783783784,252.0
5471,-8.75,-10.466216216216216,314.0
5472,-8.75,-10.466216216216216,314.0
5473,-10.0,-11.067567567567568,332.0
5474,-9.0,-8.95945945945946,274.0
5475,-108.0,-70.33783783783784,243.0
5476,-9.0,-8.283783783783784,245.0
5477,-9.0,-8.283783783783784,245.0
5478,-8.5,-10.783783783783784,335.0
5479,-8.5,-10.783783783783784,335.0
5480,-8.5,-10.783783783783784,335.0
5481,-8.75,-9.547297297297296,277.0
5482,-8.75,-10.195945945945946,303.0
5483,-8.75,-10.195945945945946,303.0
5484,-8.75,-9.817567567567568,309.0
5485,-8.75,-9.817567567567568,309.0
5486,-8.75,-12.89864864864865,366.0
5487,-8.75,-9.70945945945946,294.0
5488,-8.75,-19.68243243243243,487.0
5489,-8.75,-13.89864864864865,394.0
5490,-8.5,-9.027027027027026,303.0
5491,-8.75,-10.655405405405405,320.0
5492,-8.75,-10.493243243243244,312.0
5493,-8.75,-10.493243243243244,312.0
5494,-8.75,-15.736486486486486,401.0
5495,-8.75,-22.33108108108108,548.0
5496,-8.75,-22.33108108108108,548.0
5498,-8.75,-9.25,280.0
5499,-109.5,-16.45945945945946,243.0
5500,-8.75,-10.52027027027027,325.0
5501,-8.75,-9.412162162162161,280.0
5502,-8.75,-9.412162162162161,280.0
5503,-7.5,-8.675675675675675,255.0
5504,-8.75,-14.412162162162161,406.0
5505,-8.75,-14.655405405405405,410.0
5506,-8.75,-8.952702702702704,257.0
5507,-108.5,-21.72972972972973,245.0
5508,-8.75,-11.97972972972973,343.0
5509,-8.75,-11.97972972972973,343.0
5510,-8.75,-13.628378378378379,388.0
5511,-8.75,-13.628378378378379,388.0
5512,-8.75,-11.60135135135135,346.0
5513,-108.0,-97.93243243243244,243.0
5514,-108.0,-97.93243243243244,243.0
5515,-8.75,-9.222972972972974,280.0
5516,-8.75,-9.736486486486486,289.0
5517,-7.5,-8.324324324324325,243.0
5518,-8.75,-9.466216216216216,294.0
5519,-8.75,-9.547297297297296,286.0
5521,-8.75,-13.277027027027026,370.0
5522,-107.0,-16.31081081081081,243.0
5523,-8.5,-8.702702702702704,250.0
5524,-8.5,-8.702702702702704,250.0
5526,-8.75,-9.466216216216216,278.0
5527,-107.5,-54.32432432432432,243.0
5528,-8.5,-8.45945945945946,247.0
5529,-8.5,-8.486486486486486,245.0
5530,-8.5,-8.486486486486486,245.0
5531,-8.75,-9.682432432432432,300.0
5532,-10.0,-19.364864864864863,483.0
5533,-8.75,-9.60135135135135,294.0
5534,-8.75,-9.60135135135135,294.0
5535,-8.75,-10.222972972972974,313.0
5536,-8.75,-9.304054054054054,277.0
5538,-8.75,-9.43918918918919,268.0
5539,-8.75,-10.06081081081081,301.0
5540,-8.75,-17.60135135135135,423.0
5541,-8.75,-17.60135135135135,423.0
5542,-8.75,-20.195945945945947,493.0
5543,-8.75,-20.195945945945947,493.0
5544,-8.75,-10.195945945945946,301.0
5545,-8.75,-10.195945945945946,301.0
5546,-8.75,-9.466216216216216,279.0
5547,-8.75,-9.466216216216216,279.0
5548,-10.0,-16.60810810810811,455.0
5550,-8.0,-8.445945945945946,245.0
5551,-8.75,-9.033783783783784,261.0
5552,-7.25,-11.452702702702704,344.0
5553,-7.25,-11.452702702702704,344.0
5554,-8.75,-10.682432432432432,328.0
5555,-9.0,-8.878378378378379,251.0
5556,-110.0,-54.310810810810814,243.0
5557,-8.75,-20.5472972972973,503.0
5558,-8.75,-11.52027027027027,370.0
5559,-9.0,-8.22972972972973,243.0
5560,-7.25,-12.47972972972973,359.0
5561,-7.25,-12.47972972972973,359.0
5562,-8.75,-9.195945945945946,270.0
5563,-10.0,-8.364864864864865,243.0
5564,-10.0,-8.364864864864865,243.0
5565,-10.0,-18.175675675675677,478.0
5566,-108.5,-43.45945945945946,245.0
5567,-8.5,-12.35135135135135,383.0
5568,-8.5,-12.35135135135135,383.0
5569,-8.5,-9.72972972972973,301.0
5570,-10.0,-11.905405405405405,363.0
5571,-110.0,-16.5,243.0
5572,-8.75,-13.763513513513514,393.0
5573,-9.0,-8.743243243243244,248.0
5574,-8.75,-28.16891891891892,620.0
5575,-8.75,-16.736486486486488,423.0
5576,-8.75,-9.195945945945946,279.0
5577,-8.75,-11.25,329.0
5578,-108.0,-92.22972972972973,243.0
5579,-10.0,-8.5,243.0
5580,-8.75,-13.222972972972974,367.0
5581,-109.0,-16.41891891891892,243.0
5582,-108.0,-97.52702702702703,243.0
5583,-109.0,-75.95945945945945,243.0
5584,-8.75,-11.141891891891891,316.0
5585,-8.75,-18.14189189189189,461.0
5586,-8.75,-20.574324324324323,478.0
5587,-8.75,-10.033783783783784,312.0
5588,-8.75,-20.08783783783784,503.0
5589,-8.75,-11.06081081081081,331.0
5590,-8.75,-11.33108108108108,326.0
5591,-8.75,-8.844594594594595,261.0
5592,-8.75,-8.844594594594595,261.0
5593,-8.75,-10.114864864864865,305.0
5594,-8.75,-10.114864864864865,305.0
5595,-8.75,-13.52027027027027,375.0
5596,-9.0,-8.824324324324325,257.0
5597,-9.0,-8.824324324324325,257.0
5598,-10.0,-9.554054054054054,288.0
5599,-9.0,-12.716216216216216,398.0
5600,-8.75,-14.574324324324325,397.0
5601,-8.75,-13.736486486486486,390.0
5602,-8.75,-16.81756756756757,433.0
5603,-9.0,-8.608108108108109,250.0
5604,-9.0,-8.608108108108109,250.0
5605,-8.75,-11.60135135135135,337.0
5606,-8.75,-11.60135135135135,337.0
