,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_prob,bovada_home_prob,betonlineag_home_prob,unibet_home_prob,sport888_home_prob,draftkings_home_prob,pinnacle_home_prob,mybookieag_home_prob,lowvig_away_prob,bovada_away_prob,betonlineag_away_prob,unibet_away_prob,sport888_away_prob,draftkings_away_prob,pinnacle_away_prob,mybookieag_away_prob,lowvig_home_prob_norm,bovada_home_prob_norm,betonlineag_home_prob_norm,unibet_home_prob_norm,sport888_home_prob_norm,draftkings_home_prob_norm,pinnacle_home_prob_norm,mybookieag_home_prob_norm,lowvig_away_prob_norm,bovada_away_prob_norm,betonlineag_away_prob_norm,unibet_away_prob_norm,sport888_away_prob_norm,draftkings_away_prob_norm,pinnacle_away_prob_norm,mybookieag_away_prob_norm
13540,5122,2022-05-13,2022,Miami Marlins,Milwaukee Brewers,0,126.0,-135.0,117.0,-141.0,125.0,-137.0,123.0,-149.0,123.0,-143.0,125.0,-145.0,127.0,-139.0,120.0,-141.0,0.4424778761061947,0.4608294930875576,0.4444444444444444,0.4484304932735426,0.4484304932735426,0.4444444444444444,0.44052863436123346,0.45454545454545453,0.574468085106383,0.5850622406639004,0.5780590717299579,0.5983935742971888,0.588477366255144,0.5918367346938775,0.5815899581589958,0.5850622406639004,0.1990390171213089,0.18883614566369844,0.20219638242894045,0.11445478017023064,0.11445478017023064,0.15107415107415093,0.1864227364099054,0.1820003643650937,0.7893977641543457,0.8055904852429179,0.8016162483015091,0.9014002888798555,0.8652876374819424,0.8687121215756464,0.8172159277890085,0.8095537647695206
13542,5124,2022-05-13,2022,Detroit Tigers,Baltimore Orioles,1,-143.0,132.0,-145.0,122.0,-145.0,131.0,-161.0,128.0,-149.0,128.0,-149.0,130.0,-147.0,136.0,-145.0,125.0,0.588477366255144,0.5918367346938775,0.5918367346938775,0.6168582375478927,0.5983935742971888,0.5983935742971888,0.5951417004048583,0.5918367346938775,0.43103448275862066,0.45045045045045046,0.4329004329004329,0.43859649122807015,0.43859649122807015,0.43478260869565216,0.423728813559322,0.4444444444444444,0.7012571945752548,0.644219627181959,0.700318665672249,0.7213514454893764,0.6548176175777489,0.6743731683490719,0.7019247146993697,0.6400965195697517,0.3013588544710695,0.34252942104986245,0.3077078288942696,0.3194544149318019,0.3194544149318019,0.3024974698167023,0.2904208722148161,0.3356934610578925
13543,5125,2022-05-13,2022,New York Mets,Seattle Mariners,0,-208.0,192.0,-222.0,180.0,-213.0,192.0,-227.0,185.0,-227.0,185.0,-227.0,185.0,-217.0,197.0,-227.0,185.0,0.6753246753246753,0.6894409937888198,0.6805111821086262,0.6941896024464832,0.6941896024464832,0.6941896024464832,0.6845425867507886,0.6941896024464832,0.3424657534246575,0.35714285714285715,0.3424657534246575,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.3367003367003367,0.3508771929824561,1.0,0.9834937525866496,1.0,1.0,1.0,1.0,1.0,0.9816146053575041,0.0,0.021553722072865582,0.0,0.0,0.0,0.0,0.0,0.020386242574365807
13544,5126,2022-05-13,2022,Tampa Bay Rays,Toronto Blue Jays,1,115.0,-125.0,106.0,-127.0,115.0,-125.0,107.0,-127.0,108.0,-125.0,115.0,-135.0,118.0,-128.0,105.0,-125.0,0.46511627906976744,0.4854368932038835,0.46511627906976744,0.4830917874396135,0.4807692307692308,0.46511627906976744,0.45871559633027525,0.4878048780487805,0.5555555555555556,0.5594713656387665,0.5555555555555556,0.5594713656387665,0.5555555555555556,0.574468085106383,0.5614035087719298,0.5555555555555556,0.2769120115080316,0.2743719023034654,0.2720582554276442,0.23935002195871746,0.23098114007204915,0.22134119808538405,0.24706065734390315,0.292976196295029,0.7250470809792845,0.7175585394231678,0.7250470809792845,0.759654154978796,0.7453936348408712,0.8060943214051659,0.7498521584861028,0.7101207830070806
13545,5127,2022-05-13,2022,Atlanta Braves,San Diego Padres,0,-145.0,135.0,-156.0,131.0,-147.0,135.0,-164.0,132.0,-164.0,140.0,-154.0,135.0,-147.0,136.0,-161.0,135.0,0.5918367346938775,0.609375,0.5951417004048583,0.6212121212121212,0.6212121212121212,0.6062992125984252,0.5951417004048583,0.6168582375478927,0.425531914893617,0.4329004329004329,0.425531914893617,0.43103448275862066,0.4166666666666667,0.425531914893617,0.423728813559322,0.425531914893617,0.7128129602356406,0.7051829465906144,0.7114880223815352,0.7370398196844478,0.7370398196844478,0.7012457642378903,0.7019247146993697,0.7235851012369566,0.28263613415073935,0.2821578162266028,0.28263613415073935,0.29191524123078444,0.23959081119885153,0.26914668494329413,0.2904208722148161,0.27196115093888185
13547,5129,2022-05-13,2022,Minnesota Twins,Cleveland Guardians,1,-156.0,144.0,-164.0,139.0,-156.0,144.0,-167.0,140.0,-161.0,140.0,-164.0,145.0,-156.0,143.0,-164.0,140.0,0.609375,0.6212121212121212,0.609375,0.6254681647940075,0.6168582375478927,0.6212121212121212,0.609375,0.6212121212121212,0.4098360655737705,0.41841004184100417,0.4098360655737705,0.4166666666666667,0.4166666666666667,0.40816326530612246,0.411522633744856,0.4166666666666667,0.7731421821305842,0.7463289886157399,0.7595904277408638,0.7523756461447981,0.7213514454893764,0.7519372519372519,0.7493805622977348,0.7381125888139917,0.22923034176160054,0.23231124711172174,0.22923034176160054,0.23959081119885153,0.23959081119885153,0.2065288847728135,0.24968789013732834,0.24208663057059562
13548,5130,2022-05-13,2022,Chicago White Sox,New York Yankees,0,160.0,-175.0,146.0,-179.0,160.0,-175.0,140.0,-167.0,140.0,-167.0,150.0,-169.0,160.0,-175.0,150.0,-179.0,0.38461538461538464,0.4065040650406504,0.38461538461538464,0.4166666666666667,0.4166666666666667,0.4,0.38461538461538464,0.4,0.6363636363636364,0.6415770609318996,0.6363636363636364,0.6254681647940075,0.6254681647940075,0.6282527881040892,0.6363636363636364,0.6415770609318996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13550,5132,2022-05-13,2022,Colorado Rockies,Kansas City Royals,0,-135.0,125.0,-141.0,117.0,-135.0,125.0,-149.0,125.0,-147.0,125.0,-141.0,120.0,-133.0,124.0,-141.0,120.0,0.574468085106383,0.5850622406639004,0.574468085106383,0.5983935742971888,0.5951417004048583,0.5850622406639004,0.5708154506437768,0.5850622406639004,0.4444444444444444,0.4608294930875576,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.45454545454545453,0.44642857142857145,0.45454545454545453,0.6530671930979017,0.6206713664975144,0.6416201314766384,0.6548176175777489,0.6431001215690209,0.6290577203440274,0.6208175340639194,0.6174922459025937,0.34698681732580033,0.37823305831092996,0.34698681732580033,0.3407513759272553,0.3407513759272553,0.3737468738644379,0.36617174959871596,0.3697323085078187
13551,5133,2022-05-13,2022,Arizona Diamondbacks,Chicago Cubs,1,-120.0,110.0,-122.0,102.0,-120.0,110.0,-133.0,108.0,-123.0,108.0,-125.0,105.0,-119.0,110.0,-125.0,105.0,0.5454545454545454,0.5495495495495496,0.5454545454545454,0.5708154506437768,0.5515695067264574,0.5555555555555556,0.54337899543379,0.5555555555555556,0.47619047619047616,0.49504950495049505,0.47619047619047616,0.4807692307692308,0.4807692307692308,0.4878048780487805,0.47619047619047616,0.4878048780487805,0.5532646048109964,0.49722862608525054,0.5435668982180609,0.5554452050745455,0.48609618401709725,0.5287595287595288,0.5293404855846671,0.5190380761523047,0.45500403551251006,0.4959490108647465,0.45500403551251006,0.47303826826439904,0.47303826826439904,0.4936544075057491,0.465489566613162,0.48181144035513657
13552,5134,2022-05-13,2022,Oakland Athletics,Los Angeles Angels,0,129.0,-139.0,122.0,-145.0,129.0,-141.0,125.0,-152.0,130.0,-152.0,125.0,-145.0,128.0,-139.0,130.0,-149.0,0.4366812227074236,0.45045045045045046,0.4366812227074236,0.4444444444444444,0.43478260869565216,0.4444444444444444,0.43859649122807015,0.43478260869565216,0.5815899581589958,0.5918367346938775,0.5850622406639004,0.6031746031746031,0.6031746031746031,0.5918367346938775,0.5815899581589958,0.5983935742971888,0.17909932622038147,0.15275841047165914,0.17596004584427458,0.10009182736455448,0.06527727871601378,0.15107415107415093,0.17998069607676137,0.11605820336324812,0.8136302389901426,0.8288945688593414,0.8254448273436952,0.9188117458038492,0.9188117458038492,0.8687121215756464,0.8172159277890085,0.85447830472243
13553,5135,2022-05-13,2022,Los Angeles Dodgers,Philadelphia Phillies,0,-208.0,192.0,-227.0,185.0,-213.0,192.0,-217.0,180.0,-217.0,180.0,-227.0,185.0,-204.0,186.0,-233.0,190.0,0.6753246753246753,0.6941896024464832,0.6805111821086262,0.6845425867507886,0.6845425867507886,0.6941896024464832,0.6710526315789473,0.6996996996996997,0.3424657534246575,0.3508771929824561,0.3424657534246575,0.35714285714285715,0.35714285714285715,0.3508771929824561,0.34965034965034963,0.3448275862068966,1.0,1.0,1.0,0.9652388525345219,0.9652388525345219,1.0,0.9550225685573157,1.0,0.0,0.0,0.0,0.022818172495128804,0.022818172495128804,0.0,0.04321521175453748,0.0
13554,5136,2022-05-14,2022,St. Louis Cardinals,San Francisco Giants,1,-108.0,-102.0,-114.0,-108.0,-109.0,-102.0,-115.0,-102.0,-115.0,-102.0,-120.0,100.0,-111.0,102.0,-115.0,-105.0,0.5192307692307693,0.5327102803738317,0.5215311004784688,0.5348837209302325,0.5348837209302325,0.5454545454545454,0.5260663507109005,0.5348837209302325,0.504950495049505,0.5192307692307693,0.504950495049505,0.504950495049505,0.504950495049505,0.5,0.49504950495049505,0.5121951219512195,0.5874360486880765,0.5594086078995313,0.5867134155533097,0.5553034600113441,0.594795288081817,0.6444121915820027,0.614066253449732,0.575767778552704,0.4366899408765169,0.48473927244059023,0.4366899408765169,0.3859851101389208,0.42281223638058874,0.4310595065312046,0.39341682512622117,0.4726797319679505
13555,5137,2022-05-14,2022,Atlanta Braves,San Diego Padres,1,-123.0,114.0,-130.0,108.0,-125.0,114.0,-130.0,110.0,-130.0,112.0,-130.0,110.0,-123.0,114.0,-130.0,110.0,0.5515695067264574,0.5652173913043478,0.5555555555555556,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5515695067264574,0.5652173913043478,0.4672897196261682,0.4807692307692308,0.4672897196261682,0.47619047619047616,0.4716981132075472,0.47619047619047616,0.4672897196261682,0.47619047619047616,0.7406694913180657,0.7138143853444208,0.7467911318553093,0.6882290562036053,0.7371742285606107,0.7371742285606107,0.7367407825440294,0.7135920147475381,0.26066020452888267,0.3029620452753688,0.26066020452888267,0.2602436323366554,0.26355867670699723,0.31930333817126255,0.2599492480039611,0.3090888199471445
13564,5140,2022-05-14,2022,Detroit Tigers,Baltimore Orioles,1,-115.0,105.0,-115.0,-105.0,-115.0,104.0,-120.0,102.0,-118.0,102.0,-125.0,105.0,-119.0,110.0,-120.0,100.0,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.5454545454545454,0.5412844036697247,0.5555555555555556,0.54337899543379,0.5454545454545454,0.4878048780487805,0.5121951219512195,0.49019607843137253,0.49504950495049505,0.49504950495049505,0.4878048780487805,0.47619047619047616,0.5,0.6616057863455685,0.5697322499961373,0.6495346123578734,0.6016260162601624,0.6248385507516543,0.6918238993710693,0.6973430266248563,0.6237974366206008,0.356549837380803,0.451487340642074,0.36772651571975223,0.34269706040371467,0.37539404164631707,0.37381854224928307,0.302743614001892,0.41726990692864524
13566,5142,2022-05-14,2022,Miami Marlins,Milwaukee Brewers,1,120.0,-130.0,115.0,-139.0,120.0,-132.0,115.0,-135.0,115.0,-135.0,120.0,-141.0,123.0,-133.0,120.0,-141.0,0.45454545454545453,0.46511627906976744,0.45454545454545453,0.46511627906976744,0.46511627906976744,0.45454545454545453,0.4484304932735426,0.45454545454545453,0.5652173913043478,0.5815899581589958,0.5689655172413793,0.574468085106383,0.574468085106383,0.5850622406639004,0.5708154506437768,0.5850622406639004,0.28093201592685435,0.2383433386950856,0.27156041158374883,0.24957458876914346,0.267323724980592,0.21770682148040627,0.2406245411318422,0.21074237723668943,0.7183826500408752,0.7794617641833653,0.7359017163127969,0.6899224806201552,0.7557484972807942,0.8303211702569725,0.7576954779296818,0.8037591844849609
13567,5143,2022-05-14,2022,Pittsburgh Pirates,Cincinnati Reds,1,102.0,-112.0,-108.0,-114.0,102.0,-112.0,105.0,-123.0,107.0,-123.0,-105.0,-115.0,102.0,-111.0,-105.0,-115.0,0.49504950495049505,0.5192307692307693,0.49504950495049505,0.4878048780487805,0.4830917874396135,0.5121951219512195,0.49504950495049505,0.5121951219512195,0.5283018867924528,0.5327102803738317,0.5283018867924528,0.5515695067264574,0.5515695067264574,0.5348837209302325,0.5260663507109005,0.5348837209302325,0.4728558683917351,0.49538217374269655,0.4621232251579884,0.34899861193733883,0.3516964304495066,0.48830047081312616,0.4648699365183236,0.4726797319679505,0.5458363746834617,0.5484462445779337,0.5458363746834617,0.589807765842806,0.6460817631563074,0.594795288081817,0.5425441762656539,0.575767778552704
13568,5144,2022-05-14,2022,Washington Nationals,Houston Astros,1,153.0,-167.0,141.0,-169.0,152.0,-167.0,145.0,-182.0,145.0,-167.0,145.0,-164.0,151.0,-164.0,145.0,-169.0,0.3952569169960474,0.4149377593360996,0.3968253968253968,0.40816326530612246,0.40816326530612246,0.40816326530612246,0.398406374501992,0.40816326530612246,0.6254681647940075,0.6282527881040892,0.6254681647940075,0.6453900709219859,0.6254681647940075,0.6212121212121212,0.6212121212121212,0.6282527881040892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13570,5146,2022-05-14,2022,New York Mets,Seattle Mariners,1,-154.0,143.0,-167.0,140.0,-156.0,143.0,-175.0,140.0,-164.0,140.0,-164.0,145.0,-154.0,142.0,-169.0,145.0,0.6062992125984252,0.6254681647940075,0.609375,0.6363636363636364,0.6212121212121212,0.6212121212121212,0.6062992125984252,0.6282527881040892,0.411522633744856,0.4166666666666667,0.411522633744856,0.4166666666666667,0.4166666666666667,0.40816326530612246,0.4132231404958678,0.40816326530612246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13572,5148,2022-05-14,2022,Chicago White Sox,New York Yankees,1,141.0,-154.0,130.0,-154.0,141.0,-154.0,130.0,-164.0,130.0,-152.0,135.0,-154.0,141.0,-154.0,135.0,-161.0,0.4149377593360996,0.43478260869565216,0.4149377593360996,0.43478260869565216,0.43478260869565216,0.425531914893617,0.4149377593360996,0.425531914893617,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6212121212121212,0.6031746031746031,0.6062992125984252,0.6062992125984252,0.6168582375478927,0.09325544097157007,0.09426120334680213,0.08521475570963093,0.1166489925768822,0.12494478450179836,0.08152425655436492,0.07951877989389584,0.0789162944545901,0.9104026520134305,0.89624283787367,0.9104026520134305,0.8942917547568708,0.8932308349348708,0.9300023999177173,0.9282995254732233,0.9482276556769298
13573,5149,2022-05-14,2022,Arizona Diamondbacks,Chicago Cubs,0,-152.0,139.0,-154.0,130.0,-152.0,139.0,-167.0,140.0,-164.0,140.0,-149.0,130.0,-147.0,136.0,-161.0,135.0,0.6031746031746031,0.6062992125984252,0.6031746031746031,0.6254681647940075,0.6212121212121212,0.5983935742971888,0.5951417004048583,0.6168582375478927,0.41841004184100417,0.43478260869565216,0.41841004184100417,0.4166666666666667,0.4166666666666667,0.43478260869565216,0.423728813559322,0.425531914893617,0.9851943923614765,0.908949245816112,0.9708284714119019,0.9522548034469108,1.0,0.8928952384283141,0.9463304638306421,0.9482276556769298,0.03219234382870041,0.0856197084473867,0.03219234382870041,0.0,0.0,0.12494478450179836,0.050510719497137584,0.0789162944545901
13574,5150,2022-05-14,2022,Colorado Rockies,Kansas City Royals,1,-149.0,138.0,-161.0,134.0,-149.0,138.0,-172.0,138.0,-161.0,138.0,-154.0,135.0,-149.0,137.0,-161.0,135.0,0.5983935742971888,0.6168582375478927,0.5983935742971888,0.6323529411764706,0.6168582375478927,0.6062992125984252,0.5983935742971888,0.6168582375478927,0.42016806722689076,0.42735042735042733,0.42016806722689076,0.42016806722689076,0.42016806722689076,0.425531914893617,0.4219409282700422,0.425531914893617,0.9625400288663871,0.959103640030579,0.9483347626210794,0.9824246771879482,0.9795639190564369,0.9300023999177173,0.9619725317446032,0.9482276556769298,0.040409507221950774,0.0504936742125613,0.040409507221950774,0.015308448960979685,0.016769039454346706,0.08152425655436492,0.04191466174867968,0.0789162944545901
13576,5152,2022-05-15,2022,Atlanta Braves,San Diego Padres,0,-106.0,-103.0,-115.0,-105.0,-108.0,-103.0,-114.0,-104.0,-111.0,-103.0,-115.0,-105.0,-108.0,-101.0,-115.0,-105.0,0.5145631067961165,0.5348837209302325,0.5192307692307693,0.5327102803738317,0.5260663507109005,0.5348837209302325,0.5192307692307693,0.5348837209302325,0.5073891625615764,0.5121951219512195,0.5073891625615764,0.5098039215686274,0.5073891625615764,0.5121951219512195,0.5024875621890548,0.5121951219512195,0.6750543584059433,0.7428367330740533,0.6854513982665915,0.7133322624952056,0.6828251831485087,0.7733845727189886,0.7352308939961842,0.7504254112308563,0.33710710561596935,0.2745742493845334,0.3249069519845846,0.2768686421937196,0.29539057002111224,0.2611190817790532,0.2676747839748627,0.29344512195121963
13577,5153,2022-05-15,2022,Washington Nationals,Houston Astros,0,177.0,-192.0,170.0,-208.0,177.0,-196.0,165.0,-213.0,165.0,-192.0,175.0,-208.0,181.0,-200.0,175.0,-208.0,0.36101083032490977,0.37037037037037035,0.36101083032490977,0.37735849056603776,0.37735849056603776,0.36363636363636365,0.35587188612099646,0.36363636363636365,0.6575342465753424,0.6753246753246753,0.6621621621621622,0.6805111821086262,0.6575342465753424,0.6753246753246753,0.6666666666666666,0.6753246753246753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13578,5154,2022-05-15,2022,Pittsburgh Pirates,Cincinnati Reds,1,-132.0,122.0,-135.0,113.0,-133.0,122.0,-143.0,118.0,-137.0,118.0,-135.0,115.0,-133.0,122.0,-135.0,115.0,0.5689655172413793,0.574468085106383,0.5708154506437768,0.588477366255144,0.5780590717299579,0.574468085106383,0.5708154506437768,0.574468085106383,0.45045045045045046,0.4694835680751174,0.45045045045045046,0.45871559633027525,0.45871559633027525,0.46511627906976744,0.45045045045045046,0.46511627906976744,0.9142210130647564,0.9215743228523712,0.9089301345636714,0.9693992289183062,0.9215613146323671,0.9521548443220125,0.9673985650147734,0.9238886005881338,0.08572180105026836,0.08463894710615408,0.076550140341924,0.06045388701110596,0.06697247706422042,0.04787961696306433,0.035561877667140765,0.0895348837209303
13579,5155,2022-05-15,2022,Detroit Tigers,Baltimore Orioles,1,-137.0,127.0,-145.0,122.0,-137.0,127.0,-141.0,118.0,-141.0,118.0,-135.0,115.0,-135.0,125.0,-141.0,120.0,0.5780590717299579,0.5918367346938775,0.5780590717299579,0.5850622406639004,0.5850622406639004,0.574468085106383,0.574468085106383,0.5850622406639004,0.44052863436123346,0.45045045045045046,0.44052863436123346,0.45871559633027525,0.45871559633027525,0.46511627906976744,0.4444444444444444,0.45454545454545453,0.9541985616364178,1.0,0.9403114524707048,0.9537179209158616,0.9537179209158616,0.9521548443220125,0.9838380120179623,0.9703133960800191,0.041916827826342644,0.0,0.03327289506785529,0.06045388701110596,0.06697247706422042,0.04787961696306433,0.0087719298245612,0.04375000000000004
13580,5156,2022-05-15,2022,New York Mets,Seattle Mariners,0,-125.0,115.0,-132.0,110.0,-125.0,115.0,-143.0,116.0,-143.0,123.0,-135.0,115.0,-128.0,118.0,-135.0,115.0,0.5555555555555556,0.5689655172413793,0.5555555555555556,0.588477366255144,0.588477366255144,0.574468085106383,0.5614035087719298,0.574468085106383,0.46511627906976744,0.47619047619047616,0.46511627906976744,0.46296296296296297,0.4484304932735426,0.46511627906976744,0.45871559633027525,0.46511627906976744,0.8552674547710798,0.8967282570318937,0.8428201581728554,0.9693992289183062,0.9693992289183062,0.9521548443220125,0.9250381478464692,0.9238886005881338,0.15047166379707555,0.11446409989594158,0.14051994754238442,0.07844611528822067,0.018705957719410835,0.04787961696306433,0.07242877836793823,0.0895348837209303
13582,5158,2022-05-15,2022,Miami Marlins,Milwaukee Brewers,0,135.0,-145.0,130.0,-154.0,135.0,-147.0,130.0,-154.0,130.0,-154.0,135.0,-154.0,140.0,-152.0,135.0,-161.0,0.425531914893617,0.43478260869565216,0.425531914893617,0.43478260869565216,0.43478260869565216,0.425531914893617,0.4166666666666667,0.425531914893617,0.5918367346938775,0.6062992125984252,0.5951417004048583,0.6062992125984252,0.6062992125984252,0.6062992125984252,0.6031746031746031,0.6168582375478927,0.28365088651324244,0.29084433892268885,0.27952271970988307,0.2636755981882786,0.2636755981882786,0.2795316974156366,0.27361965263229027,0.27123335063137866,0.7099444574492989,0.6930485796455466,0.7076683405768428,0.6856314013379909,0.7595613048368957,0.6873552570634555,0.7167919799498746,0.7467672413793103
