game_id,home_team,away_team,commence_time,lowvig,betonlineag,unibet,draftkings,pointsbetus,gtbets,mybookieag,bovada,fanduel,betfair,intertops,williamhill_us,betrivers,betmgm,caesars,sugarhouse,foxbet,barstool,twinspires,betus,wynnbet,circasports,superbook,unibet_us,id,game_date,season,home_score,away_score,home_is_winner,away_is_winner,game_type
28d117d5dacf4314e958775d86a40c4d,Atlanta Braves,Miami Marlins,2020-10-06T18:08:00Z,"[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]",,"[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]",,"[-15.5, -15.5]","[-15.5, -15.5]","[-15.5, -15.5]",,,,,,,,,,,10050,2020-10-06 00:00:00.000000,2020,9,5,1,0,D
1b9708d2ab905101dac65673f43bc23d,Atlanta Braves,Miami Marlins,2020-10-07T18:08:00Z,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,"[-12.5, -12.5]","[-12.5, -12.5]","[-12.5, -12.5]",,,,,,,,,,,10054,2020-10-07 00:00:00.000000,2020,2,0,1,0,D
decf785597b26772da6a155496ab1b1a,New York Yankees,Tampa Bay Rays,2020-10-07T23:10:00Z,"[-5.5, -5.5]","[-5.5, -5.5]","[-5.5, -5.5]","[-5.5, -5.5]","[-5.5, -5.5]",,,"[-5.5, -5.5]","[-5.5, -5.5]","[-5.5, -5.5]",,"[-5.5, -5.5]","[-5.5, -5.5]","[-5.5, -5.5]",,,,,,,,,,,10056,2020-10-07 00:00:00.000000,2020,4,8,0,1,D
8553c5d6c9ad86d7b8a89b5a53e603e9,Houston Astros,Oakland Athletics,2020-10-07T19:35:00Z,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,,,,,,,,,,10055,2020-10-07 00:00:00.000000,2020,7,9,0,1,D
e335355df10381eb3590ebeb255750af,Tampa Bay Rays,New York Yankees,2020-10-09T23:10:00Z,,,,,,,"[-17.0, -17.0]",,,,,,,,,,,,,,,,,,10062,2020-10-09 00:00:00.000000,2020,2,1,1,0,D
ad3f4a9cf8dc3c14aad1496763a433d3,Tampa Bay Rays,Houston Astros,2020-10-11T23:37:00Z,"[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]",,"[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]",,,,,,,,,,,10063,2020-10-11 00:00:00.000000,2020,2,1,1,0,L
31fe296cd9b4f164f417c15803f1ace0,Los Angeles Dodgers,Atlanta Braves,2020-10-13T00:08:00Z,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,"[-7.5, -7.5]","[-7.5, -7.5]","[-7.5, -7.5]",,,,,,,,,,,10065,2020-10-12 00:00:00.000000,2020,1,5,0,1,L
c00658d4fc7816d880237562c6b8fbd7,Tampa Bay Rays,Houston Astros,2020-10-12T20:07:00Z,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,,,,,,,,,,10064,2020-10-12 00:00:00.000000,2020,4,2,1,0,L
8d934c4b4f5f679f5340850dfae8e7d1,Atlanta Braves,Los Angeles Dodgers,2020-10-14T22:05:00Z,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,,,,,,,,,,10068,2020-10-14 00:00:00.000000,2020,3,15,0,1,L
39586b979d8c2e1c22fdf03a502690ce,Houston Astros,Tampa Bay Rays,2020-10-15T00:40:00Z,"[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]",,"[-6.0, -6.0]",,"[-6.0, -6.0]","[-6.0, -6.0]","[-6.0, -6.0]",,,,,,,,,,,10069,2020-10-14 00:00:00.000000,2020,4,3,1,0,L
b3cf43abb8b4f36f2469cae48b074b68,Atlanta Braves,Los Angeles Dodgers,2020-10-16T00:08:00Z,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,"[-11.5, -11.5]","[-11.5, -11.5]","[-11.5, -11.5]",,,,,,,,,,,10071,2020-10-15 00:00:00.000000,2020,10,2,1,0,L
9d2e56c8221bfb5e68004ddc7243cd62,Los Angeles Dodgers,Atlanta Braves,2020-10-19T00:15:00Z,,,"[-10.5, -10.5]","[-10.5, -10.5]",,,"[-10.5, -10.5]","[-10.5, -10.5]",,,,,"[-10.5, -10.5]",,,,,,,,,,,,10076,2020-10-18 00:00:00.000000,2020,4,3,1,0,L
27944145e67308d5ff41f34cd3e9e170,Tampa Bay Rays,Los Angeles Dodgers,2020-10-24T00:08:00Z,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,"[-10.0, -10.0]","[-10.0, -10.0]","[-10.0, -10.0]",,,,,,,,,,,10079,2020-10-23 00:00:00.000000,2020,2,6,0,1,W
27944145e67308d5ff41f34cd3e9e170,Tampa Bay Rays,Los Angeles Dodgers,2020-10-24T00:08:00Z,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,"[-8.5, -8.5]","[-8.5, -8.5]","[-8.5, -8.5]",,,,,,,,,,,10079,2020-10-23 00:00:00.000000,2020,2,6,0,1,W
f218b2d61a9846df8b64000413c486ee,Tampa Bay Rays,Los Angeles Dodgers,2020-10-25T00:08:00Z,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,"[-8.0, -8.0]","[-8.0, -8.0]","[-8.0, -8.0]",,,,,,,,,,,10080,2020-10-24 00:00:00.000000,2020,8,7,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,"[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]",,"[-137.0, -137.0]","[-137.0, -137.0]","[-137.0, -137.0]",,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,"[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]",,"[-6.5, -6.5]","[-6.5, -6.5]","[-6.5, -6.5]",,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
c8bc32541adbf62187c7ba9df08f29dc,Los Angeles Dodgers,Tampa Bay Rays,2020-10-28T00:08:00Z,,,,,,,"[-10.0, -10.0]",,,,,,,,,,,,,,,,,,10082,2020-10-27 00:00:00.000000,2020,3,1,1,0,W
