,game_id,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8884,a7997fde5de5da18cbfc430846202cc8,Milwaukee Brewers,Los Angeles Angels,1,0.32969772815704346,0.6703022718429565
8885,a7997fde5de5da18cbfc430846202cc8,Milwaukee Brewers,Los Angeles Angels,1,0.32969772815704346,0.6703022718429565
8886,8f39471186ed6e6797271f17b46ef217,Colorado Rockies,Arizona Diamondbacks,0,0.4225982427597046,0.5774017572402954
8887,8f39471186ed6e6797271f17b46ef217,Colorado Rockies,Arizona Diamondbacks,1,0.4225982427597046,0.5774017572402954
8888,ca92087430f9656446b21a61917de2bb,Los Angeles Dodgers,St. Louis Cardinals,1,0.32969772815704346,0.6703022718429565
8889,ca92087430f9656446b21a61917de2bb,Los Angeles Dodgers,St. Louis Cardinals,1,0.32969772815704346,0.6703022718429565
8890,b487796c7ba8ac2cbacf371fc2c3d67b,Detroit Tigers,Baltimore Orioles,0,0.41338573694229125,0.5866142630577087
8891,b487796c7ba8ac2cbacf371fc2c3d67b,Detroit Tigers,Baltimore Orioles,1,0.41338573694229125,0.5866142630577087
8892,587d0692ea7bb2395bfd962ef6dcef52,Washington Nationals,Pittsburgh Pirates,0,0.5922352790832519,0.40776472091674804
8893,587d0692ea7bb2395bfd962ef6dcef52,Washington Nationals,Pittsburgh Pirates,0,0.5922352790832519,0.40776472091674804
8894,eec30b92e328d39161d8c37fc346132d,Minnesota Twins,Kansas City Royals,0,0.3562334060668945,0.6437665939331054
8895,bc228957c48565c87f965dd41e7db26a,Toronto Blue Jays,Seattle Mariners,1,0.3562334060668945,0.6437665939331054
8897,15c1b4122e3bc462d8010def52f5d804,Miami Marlins,Chicago Cubs,1,0.3325916290283203,0.6674083709716797
8898,aa0a2446323fafd7643d481fe44c7beb,Oakland Athletics,Cincinnati Reds,0,0.6067245125770568,0.3932754874229431
8899,aa0a2446323fafd7643d481fe44c7beb,Oakland Athletics,Cincinnati Reds,0,0.6067245125770568,0.3932754874229431
8900,55b086d6b65f8ca053907a487e4933c2,Boston Red Sox,Cleveland Guardians,1,0.3325916290283203,0.6674083709716797
8901,f5c12e09695bb49deacaee1d38268575,Detroit Tigers,Baltimore Orioles,0,0.6011546790599823,0.3988453209400177
8902,f5c12e09695bb49deacaee1d38268575,Detroit Tigers,Baltimore Orioles,1,0.6011546790599823,0.3988453209400177
8903,7c9e8528c8ada9a6cebcb82c9f87a576,Houston Astros,Philadelphia Phillies,0,0.3325916290283203,0.6674083709716797
8904,7c9e8528c8ada9a6cebcb82c9f87a576,Houston Astros,Philadelphia Phillies,0,0.3325916290283203,0.6674083709716797
